words,ipa
খয়,kʰɔʲ
আঁরারতে,ãrart̪e
লাগে,lage
সিক্সের,ʃikser
আইলাম,a͡i̯lam
হাইস্কুলত,ha͡i̯skulɔt̪o
ভর্তিযুদ্ধ,bʱɔrt̪iɟud̪d̪ʱo
বিরাট,birat
টিকন,tikn
গর্ব,gɔrbo
যথারীতি,ɟɔt̪ʰarit̪i
হাইস্কুলর,ha͡i̯skulɔr
গরিলাম,gorilam
সিক্সেরতে,ʃiksert̪e
টেন,teno
এডেও,ede͡o̯
তাইতে,t̪a͡i̯t̪e
ক্রিকেটের,kriketer
প্রতি,prot̪i
গভীর,gobʱir
টান,tan
ইনশাআল্লাহ,inʃa͡a̯llah
ভবিষ্যতেও,bʱobiʃʃot̪e͡o̯
থাকিবু,t̪ʰakibu
সকালে,ʃɔkale
বেইন্না,be͡i̯nna
ফজরর,pʰɔɟoror
তাড়াতাড়ি,t̪aɽat̪aɽi
খার,kʰar
খনে,kʰone
ড্রেস,dres
খাইয়েনে,kʰa͡i̯ʲene
স্কুলের,skuler
মাঠত,matʰt̪o
উপস্থিত,upost̪ʰit̪
তাড়া,t̪aɽa
থাকিতু,t̪ʰakit̪u
এগারোটা,ægarota
হইতে,ho͡i̯t̪e
বারোটা,barota
ঠাডা,tʰada
রোইদের,ro͡i̯d̪er
খেলিয়েনে,kʰeliʲene
গইরতো,girot̪o
ঢুকিতাম,dʱukit̪am
পিরিয়ড,piriʲod
দুইজ্জা,d̪u͡i̯ɟɟa
ভাত,bʱat̪
খাইতে,kʰa͡i̯t̪e
যাইতাম,ɟa͡i̯t̪am
যাইয়েনে,ɟa͡i̯ʲene
হাজির,haɟir
অইতাম,ɔ͡i̯t̪am
দফা,d̪ɔpʰa
আছর,acʰor
ওক্তত,okt̪ot̪o
ডেইলি,de͡i̯li
খেলিতে,kʰelit̪e
নেশা,neʃa
সৃষ্টি,sriʃti
গেইয়্যিল,ge͡i̯kil
গই,go͡i̯
এনও,eno
রোজার,roɟar
সমত,ʃɔmɔt̪
খইয়েনে,kʰo͡i̯ʲene
মিছা,micʰa
খেইলতো,kʰe͡i̯lɔt̪o
গেইয়্যি,ge͡i̯ki
চুদুরবুদুর,cud̪urbud̪ur
গইরতি,girot̪i
কলেজ,kɔleɟ
বিক্ষিপ্ত,bikkʰipt̪o
মিক্কা,mikka
চিটাগাং,citagaŋ
ঢাকা,dʱaka
মুখি,mukʰi
কক্সবাজারতই,kɔksbaɟart̪o͡i̯
থাহি,t̪ʰahi
আঁরও,ãro
ইচ্ছা,iccʰa
চিটাগং,citagɔŋ
ফরালেখা,pʰɔralekʰa
দূর্ভাগ্যবশত,d̪urbʱaggobʃɔt̪o
ফ্যামিলিগত,pʰæmiligɔt̪o
প্রবলেমের,probolemer
কারণে,karone
বর্তমানে,bɔrt̪omane
লাইফ,la͡i̯pʰ
এডমিশন,edmiʃon
দিলাম,d̪ilam
ইউনিভার্সিটিত,i͡u̯nibʱarsitit̪o
ফরিয়ুম,pʰoriʲum
খারণে,kʰarone
হয়তো,hɔʲt̪o
আছি,acʰi
ইন্টারন্যাশনাল,intaronnaʃonal
ইসলামি,islami
ইউনিভার্সিটি,i͡u̯nibʱarsiti
ইউ,i͡u̯
ল,lɔ
ডিপার্টমেন্টত,dipartomentɔt̪o
ফিফথ,pʰipʰɔt̪ʰ
সেমিস্টারের,ʃemistarer
স্টুডেন্ট,student
ক্যান,kæn
চলের,cɔler
মোটামোটি,motamoti
অল,ɔl
খইল্লা,kʰo͡i̯lla
বইলতে,bo͡i̯lt̪e
অলর,ɔlor
আঁইতো,ãit̪o
ঐটুকু,o͡i̯tuku
ক্যাপেবল,kæpebl
অলরে,ɔlre
জাজ,ɟaɟ
গরিয়ুম,goriʲum
স্থান,st̪ʰan
উপরো,upɔro
থাকে,t̪ʰake
সেয়ান,ʃeʲan
স্যারই,sari
অক,ɔk
দিনশেষে,d̪inʃeʃe
জাজা,ɟaɟa
গরিনার,gorinar
ওতো,ot̪o
সক্ষমতা,ʃɔkkʰomot̪a
প্রত্যেকগা,prot̪t̪ekga
স্যাররে,sa͡i̯re
সম্মান,ʃɔmman
উনি,uni
যেরিম্মা,ɟerimma
অত্যন্ত,ot̪t̪ont̪o
শ্রদ্ধার,srod̪d̪ʱar
চোখে,cokʰe
ওনারে,onare
গার্ড,gard
পরীক্ষার,porikkʰar
হলত,hɔlɔt̪o
একেকজন,ækekɟɔn
একেক,ækek
সিস্টেমর,ʃistemɔr
খতউন,kʰɔt̪o͡u̯n
ফরেদে,pʰɔred̪e
কড়া,kɔɽa
তাকি,t̪aki
ভাই,bʱa͡i̯
হলর,holor
ফইরলে,pʰo͡i̯rle
ইনে,ine
মোবাইল,moba͡i̯l
সাইয়েনে,ʃa͡i̯ʲene
দেখিলেও,d̪ekʰile͡o̯
ধরা,d̪ʱɔra
খায়,kʰaʲ
হাহহা,hahoha
সামিউল,ʃami͡u̯l
গেডি,gedi
ফিরাইর,pʰira͡i̯r
ইয়্যেন,iʲd̪ʱen
কিসিমের,kiʃimer
আজিয়া,aɟiʲa
খশশোবাজার,kʰɔʃʃobaɟar
অনরারে,ɔnɔrare
খইবার,kʰo͡i̯bar
আশা,aʃa
আঞ্চলিক,ancolik
ভাষা,bʱaʃa
ফুনি,pʰuni
অনেরার,onurar
লাগিবু,lagibu
যদ্দুর,ɟɔd̪d̪ur
বুঝন,buɟʱɔn
ছুডোর,cʰudor
এডেই,ede͡i̯
অইয়্যি,ɔ͡i̯ki
দাদাবাড়ি,d̪ad̪abaɽi
নানাবাড়ি,nanabaɽi
এডিয়্যার,edikd̪ar
স্থানীয়,st̪ʰaniʲo
বসবাস,bɔʃobaʃ
বাবদ,babod̪
বাইরের,ba͡i̯rer
শহরত,ʃɔhorɔt̪o
কক্সবাজারেরে,kɔksbaɟarere
মিস,mis
আবহাওয়া,aboha͡o̯ʷa
পরিবেশ,poribeʃ
মানুষজন,manuʃɟɔn
হানাফিনা,hanapʰina
ঘুরিবার,gʱuribar
জায়গা,ɟaʲga
বেয়াক্কিনই,beʲakkini
থাকা,t̪ʰaka
মাঝেমধ্যে,maɟʱemod̪d̪ʱe
ছুটি-টুটি,cʰuti-tuti
ফাইল্ব,pʰa͡i̯lb
ঈদের,id̪er
বন্ধ-টন্ধ,bond̪ʱo-tond̪ʱo
ফাইলে,pʰa͡i̯le
যাইয়ারে,ɟa͡i̯ʲare
থাকবার,t̪ʰakbar
ব্যক্ত,bekt̪o
গরা,gɔra
ভাষাত,bʱaʃat̪
বিখ্যাত,bikkʰat̪o
পৃথিবীর,prit̪ʰibir
দীর্ঘতম,d̪irgʱot̪ɔmo
সমুদ্রসৈকত,ʃomud̪roʃo͡i̯kɔt̪
অবস্থিত,ɔbost̪ʰit̪
প্রতিবছর,prot̪ibɔcʰor
হাজার,haɟar
টুরিস্ট,turist
দর্শনার্থী,d̪ɔrʃonart̪ʰi
আইয়ে,a͡i̯ʲe
দূরদূরান্ত,d̪urod̪urant̪o
যেহোনো,ɟehono
ছুটির,cʰutir
মৌসুমত,mo͡u̯ʃumɔt̪
তারা,t̪ara
আইয়নে,a͡i̯ʲɔne
ভিড়,bʱiɽ
তহনতো,t̪ɔhɔnot̪o
ঠাই,tʰa͡i̯
ফা,pʰa
ন-যায়,nɔ-ɟaʲ
এতো,et̪o
কলাতলি,kɔlat̪oli
হোটেল,hotel
মোটেল,motel
পরিপূর্ণ,poripurno
কোলাহলে,kolahle
যাতায়াতে,ɟat̪aʲat̪e
এনজয়,ænɟɔʲ
সমুদ্র,ʃomud̪ro
সৈকত,ʃo͡i̯kɔt̪
খোনোমিক্কে,kʰonomikke
দেহির,d̪ehir
ফারের,pʰarer
সাইবার,ʃa͡i̯bar
বিচ,bic
কেন্দ্রীক,kend̪rik
হোটেল-মোটেল,hotel-motel
বিশাল,biʃal
পরিমাণে,porimane
লাভ,labʱ
তুলে,t̪ule
সরকারর,ʃɔrkaror
প্রচুর,procur
রাজস্বও,raɟoʃʃo
ট্যুরিস্ট,turist
পর্যটন,porɟoton
খাত,kʰat̪
উল্লেখযোগ্য,ullekʰɟoggo
শৈবাল,ʃo͡i̯bal
বিচে,bice
যাইতে,ɟa͡i̯t̪e
ঝাউগাছর,ɟʱaŋgacʰor
মাঝখান,maɟʱkʰan
সময়,ʃɔmɔʲ
পাইলে,pa͡i̯le
ইক্কে,ikke
ফুটবল,pʰutbɔl
খেলিবার,kʰelibar
প্রত্যেকদিন,prot̪t̪ekd̪in
শান্তি,ʃant̪i
মর্নিং,mɔrniŋ
ওয়াক,oʷak
গরিতো,gorit̪o
সওন,ʃɔ͡o̯n
অসম্ভব,ɔʃɔmbʱɔb
ওডে,ode
দুইপাশে,d̪u͡i̯paʃe
ঝাউবন,ɟʱa͡u̯bɔn
ঝাউবনর,ɟʱa͡u̯bɔnɔr
ফেলাইলি,pʰela͡i̯li
কক্সবাজারর,kɔksbaɟarɔr
অক্কলর,ɔkkolor
আকর্ষণর,akorʃonor
থাকেদে,t̪ʰaked̪e
দুইয়্যান,d̪u͡i̯ʲæn
লাবনী,laboni
সুগন্ধা,ʃugɔnd̪ʱa
বেয়াককিনি,beʲakkini
কলাতলী,kɔlat̪oli
কলাতলীর,kɔlat̪olir
বিচই,bico͡i̯
কাছে,kacʰe
বেশিরভাগ,beʃirbʱag
বিচত,bicɔt̪o
যাতায়াত,ɟat̪aʲat̪
তবে,t̪ɔbe
বিচর,bicɔr
সমইস্যা,ʃɔmiʃʃa
সিজন,ʃiɟɔn
অতিরিক্ত,ot̪irikt̪o
কোলাহলপূর্ণ,kolahɔlpurno
যার,ɟar
সুন্দরভাবে,ʃund̪ɔrbʱabe
বিচের,bicer
সৌন্দর্য,ʃo͡u̯nd̪orɟo
ফ্রেশ,pʰreʃ
উপভোগ,upobʱog
গরির,gorir
জনসমাবেশ,ɟɔnoʃɔmabeʃ
সুযোগ,ʃuɟog
তারার,t̪arar
অজ্ঞতাও,ɔggot̪a͡o̯
অনেক,ɔnek
যিয়্যিন,ɟikd̪ʱin
লোকাল,lokal
ছাড়া,cʰaɽa
জানিবো,ɟanibo
সুতরাং,ʃut̪ɔraŋ
মাইনষের,ma͡i̯nʃer
যোগাযোগ,ɟogaɟog
যাওয়া,ɟa͡o̯ʷa
যাইতো,ɟa͡i̯t̪o
তাহলে,t̪ahole
ফাইরতো,pʰa͡i̯rɔt̪o
খুশি,kʰuʃi
ফার,pʰar
হাটাহাটি,hatahati
সাইবো,ʃa͡i̯bo
দইজ্জার,d̪o͡i̯ɟɟar
বাতাস,bat̪aʃ
খাইবো,kʰa͡i̯bo
দেহিয়েনে,d̪ehiʲene
হিসাইব্যা,hiʃa͡i̯bæ
অথচ,ɔt̪ʰɔc
বছরে,bɔcʰore
ছয়,cʰɔʲ
মাসে,maʃe
দুইবার,d̪u͡i̯bar
এতোটা,et̪ota
জাগা,ɟaga
আসা,aʃa
পাহাড়,pahaɽ
পাহাড়ের,pahaɽer
সরু,ʃoru
ওইপাশে,o͡i̯paʃe
সমুদ্রর,ʃomud̪ror
জলরাশি,ɟɔlraʃi
জলরাশির,ɟɔlraʃir
উওরে,u͡o̯re
সানসেট,ʃanʃet
মাইনষে,ma͡i̯nʃe
ভিউ,bʱi͡u̯
এঞ্জয়,enɟɔʲ
গরিত,gorit̪o
ফারিবো,pʰaribo
রিসেন্টলি,risentɔli
স্পটকানর,spɔtkanor
সম্ভাবনাময়,ʃɔmbʱabnamɔʲ
জোন,ɟon
এছাড়া,ecʰaɽa
অলের,ɔler
পছন্দ,pɔcʰond̪o
শুটকি,ʃutki
শুটকির,ʃutkir
ব্যাপক,bæpok
চাহিদা,cahid̪a
নাজিরার,naɟirar
টেক,tek
টেকনাফ,teknapʰ
পিওর,pi͡o̯r
আইয়্যে,a͡i̯ʲt̪e
আইতে,a͡i̯t̪e
প্যাকেজিং,pækeɟiŋ
আত্মীয়স্বজনের,at̪t̪iʲoʃɔɟɔner
মোটামুটি,motamuti
খইতো,kʰit̪o
যিয়্যান,ɟikæn
আকর্ষণীয়,akorʃoniʲo
ফরেনার,pʰɔrenar
যিয়্যুন,ɟikd̪ʱun
মেরিন,merin
ড্রাইভ,dra͡i̯bʱ
ঝাউগাছ,ɟʱaŋgacʰ
বন,bɔno
তারপর,t̪arpɔr
একপাশে,ækpaʃe
হাত,hat̪
ডান,dan
সাগরর,ʃagorɔr
আইলে,a͡i̯le
নিজেরার,niɟerar
ড্রাইভর,dra͡i̯bʱɔr
আঁরাও,ãra͡o̯
সচরাচর,ʃɔcracɔr
ভালোনলাগে,bʱalonlage
অইয়ানে,ɔ͡i̯ʲane
লাস্ট,last
মাথা,mat̪ʰa
রয়েল,rɔʲel
টিউলিপ,ti͡u̯lip
হোটেলের,hoteler
সামনে,ʃamne
রিসেন্ট,risent
তৈরি,t̪o͡i̯ri
সেনাবাহিনীয়ে,ʃenabahiniʲe
বানাইয়্যে,bana͡i̯ʲt̪e
মাঝোদি,maɟʱod̪i
গইরজিল,go͡i̯rɟil
বিভিন্ন,bibʱinno
দেশের,d̪eʃer
দেশর,d̪eʃɔr
বোট,boto
কিন,kin
এডিয়্যা,edikt̪a
সম্মেলন,ʃɔmmkɔlon
আইসসিল,a͡i̯ssil
তই,t̪o͡i̯
সম্মেলনের,ʃɔmmt̪oloner
নৌযান,no͡u̯ɟan
গিন,gin
ভিড়িবার,bʱiɽibar
স্পট,spɔt
রাত্রে,rat̪re
মাইনষর,ma͡i̯nʃɔr
আতিথেয়তা,at̪it̪eʲt̪a
মানুষর,manuʃɔr
বন্ধুসুলভ,bond̪ʱuʃulɔbʱ
আচরণ,acrɔn
ব্যবহার,bæbohar
আইতো,a͡i̯t̪o
ছুটি,cʰuti
যেখোনোধরনর,ɟekʰonod̪ʱɔrɔnɔr
সরকারি,ʃɔrkari
ভালোলাগা,bʱalolaga
প্রকাশ,prokaʃ
আসলেই,aʃole͡i̯
বুক,buk
সারা,ʃara
খাছে,kʰacʰe
রেসপেক্ট,respektɔ
সম্মানর,ʃɔmmanor
কক্সবাজারত,kɔksbaɟarɔt̪o
অওয়া,ɔ͡o̯ʷa
বেয়াককিন,beʲakkin
অসংখ্য,ɔʃɔŋkʰkʰo
বিজড়িত,biɟoɽit̪o
শহর,ʃɔhor
পৃথিবীত,prit̪ʰibit̪o
যেইডেই,ɟe͡i̯de͡i̯
যাইনা,ɟa͡i̯na
জীবিকার,ɟibikar
তাগিদে,t̪agid̪e
কক্সবাজাররে,kɔksbaɟarre
সবসময়ই,ʃɔbʃɔmɔʲi
কাছের,kacʰer
হিসেবেই,hiʃebe͡i̯
থাকিবো,t̪ʰakibo
অনরা,ɔnɔra
কক্সবাজারে,kɔksbaɟare
আইবেন,a͡i̯ben
ঘুরি,gʱuri
যাইবেন,ɟa͡i̯ben
মানুষজনর,manuʃɟɔnor
মিশিবান,miʃiban
গরিবান,goriban
হতাশ,hot̪aʃ
অইবান,ɔ͡i̯ban
খুশিমনে,kʰuʃimone
ফিরিত,pʰirit̪o
যাইত,ɟa͡i̯t̪o
ফারিবান,pʰariban
ঘটনা,gʱɔtona
সড়ক,ʃɔɽok
দুর্ঘটনা,d̪urgʱɔtona
এবং,eboŋ
উল্লেখ,ullekʰ
ঘইটটি,gʱɔ͡i̯tti
বিগত,bigɔt̪o
ফাঁচ-ছয়,pʰãc-cʰɔʲ
জায়গাত,ɟaʲgat̪
যাইবার,ɟa͡i̯bar
পাহাড়িকার,pahaɽikar
টিকিট,tikit
খাইটটি,kʰa͡i̯tti
কাইটটি,ka͡i̯tti
টিকিটের,tikiter
আছিলদি,acʰilod̪i
সেকাল,ʃekal
সেসময়ের,ʃeʃɔmɔʲer
পঁচিশ,põciʃ
মিনিট,minit
বাসাত,baʃat̪
অতে,ɔt̪e
দের,d̪er
গিইয়্যে,gi͡i̯ʲt̪e
পরবর্তী,pɔrobort̪i
ফঞ্চাইশের,pʰɔnca͡i̯ʃer
ফঞ্চাইশ,pʰɔnca͡i̯ʃo
ইবাত,ibat̪
সিট,sit
পাহাড়িকা,pahaɽika
যিয়্যুত,ɟikd̪ut̪o
ইয়্যুর,iʲd̪ʱur
বিশ,biʃ
ফুচিশ,pʰuciʃ
কিলোমিটার,kilomitar
দূরে,d̪ure
এক্সিডেন্ট,eksident
বলতে,bolt̪e
লেক,lek
অর্থাৎ,ɔrt̪ʰat̪
সম্পূর্ণ,ʃɔmpurno
যাত্রী,ɟat̪ri
লইয়েরে,lo͡i̯ʲere
ডুবি,dubi
আয়হায়,aʲhaʲ
এন্ট্রিভুক্ত,entribʱukt̪o
এলাখাত,elakʰat̪
বর্ধনে,bɔrd̪ʱone
গইরজেদে,go͡i̯rɟed̪e
তদন্ত,t̪ɔd̪ont̪o
জড়ো,ɟɔɽo
ফায়ার,pʰaʲar
সার্ভিস,ʃarbʱiʃ
আইসছি,a͡i̯ʃcʰi
সদস্য,ʃɔd̪oʃʃo
আছিলদে,acʰild̪e
উদ্ধার,ud̪d̪ʱar
গরনের,gɔroner
যারদে,ɟard̪e
দুইজন,d̪u͡i̯ɟɔn
বাইচ্চি,ba͡i̯cci
ছজন,cʰɔɟon
চুয়াল্লিশ,cuʲalliʃ
এতারা,æt̪ara
ইনভেস্টিগেশন,inbʱestigeʃon
গরিয়েরে,goriʲere
রিপোর্ট,riport
বাইচ্চে,ba͡i̯cce
গেয়ার,geʲar
দিবার,d̪ibar
ক্ষতিপূরণ,kʰot̪ipuron
যেহেতু,ɟehet̪u
ভুক্ত,bʱukt̪o
এলাকাত,elakat̪
এইযে,e͡i̯ɟe
ধামাচাপা,d̪ʱamacapa
বুইজ্জি,bu͡i̯ɟɟi
দুইজনরে,d̪u͡i̯ɟɔnre
লাখ,lakʰ
এগুন,egun
অতোরা,ɔt̪ora
হালকা-পাতলা,halka-pat̪ɔla
আহত,aht̪o
গেয়া,geʲa
সসম্মানে,ʃɔʃɔmmane
ফৌছাই,pʰo͡u̯cʰa͡i̯
এইল্লে,e͡i̯lle
দুইদিন,d̪u͡i̯d̪in
চইল্লে,co͡i̯lle
অওনের,ɔ͡o̯ner
ফাইনাল,pʰa͡i̯nal
দাখিল,d̪akʰil
গরেরদে,gɔrerd̪e
বেয়াল্লিশ,beʲalliʃ
এতারারে,æt̪arare
অস্তিত্বই,ɔst̪it̪t̪o͡i̯
ডিরেক্ট,direktɔ
লাশ,laʃ
ফাওয়া,pʰa͡o̯ʷa
ডাইরেক্ট,da͡i̯rektɔ
গিয়্যিল,gikæ͡i̯l
সার্ভিসে,ʃarbʱise
ভিতুর,bʱit̪ur
বান্দি,band̪i
ফানির,pʰanir
ফারাইবার,pʰara͡i̯bar
ওও,o͡o̯
গভীরতা,gobʱirot̪a
তিরিশ,t̪iriʃ
ফুট,pʰut
লেইক,le͡i̯k
খাজ,kʰaɟ
যেইদিন্যা,ɟe͡i̯d̪inna
তুলের,t̪uler
আগর,agor
বুইজ্জো,bu͡i̯ɟɟo
এয়ার,eʲar
তুলনর,t̪ulonɔr
দেহারদে,d̪ehard̪e
দুউয়ো,d̪u͡u̯ʲo
ছ,cʰɔ
জনের,ɟɔner
ডুবুরি,duburi
অলে,ɔle
অনুসন্ধান,onuʃɔnd̪ʱan
তার,t̪ar
অস্তিত্ব,ɔst̪it̪t̪o
কীভাবে,kibʱabe
ঘটনার,gʱɔtonar
মাইজ্জি,ma͡i̯ɟɟi
কেওরে,ke͡o̯re
যেতিকগিন,ɟet̪ikgin
কিংবা,kiŋba
ঘটনাস্থলের,gʱɔtonast̪ʰɔler
দিয়্যারে,d̪ikkare
যত,ɟɔt̪o
ছবি-টবি,cʰobi-tbi
তুইলতো,t̪u͡i̯lɔt̪o
ঘটনাস্থলর,gʱɔtonast̪ʰɔlr
সামনের,ʃamoner
দুই-তিন,d̪u͡i̯-t̪in
পাহারাদার,paharad̪ar
বওয়াইয়্যি,boʷa͡i̯ʲi
অপজিটেও,ɔpoɟite͡o̯
ফত্যেক,pʰot̪t̪ek
যানবাহন,ɟanbahon
আইয়্যির,a͡i̯kir
বেয়াকগুনেরে,beʲakgunere
দিয়্যেদে,d̪ikked̪e
ঘটনাত,gʱɔtonat̪o
নামিবা,namiba
ছবিও,cʰobi͡o̯
তুলিবা,t̪uliba
যাইবাগুই,ɟa͡i̯bagu͡i̯
এ্যান-ত্যান,t̪ænɔ-t̪æn
ঘটনাস্থলত,gʱɔtonast̪ʰolɔt̪o
জনেরে,ɟɔnere
এদিক্কা,ed̪ikka
নিয়্যেরে,niʃkere
ইয়্যিনেরে,ikinere
নামাই,nama͡i̯
যেইল্লা,ɟe͡i̯lla
ফালাইয়্যি,pʰala͡i̯ki
গইরগে,go͡i̯rge
চোখের,cokʰer
মামু,mamu
আরেক্কান,arekkan
খও,kʰɔ͡o̯
খইতাম,kʰo͡i̯t̪am
ফেলো,pʰelo
নিয়্যাত,niʃkʰat̪o
গইরগিলা,go͡i̯rgila
ফেলাও,pʰela͡o̯
কনফিউশন,konpʰi͡u̯ʃon
মাঝখানে,maɟʱkʰane
ফরকীয়ার,pʰɔrkiʲar
খইবে,kʰo͡i̯be
খইয়্যো,kʰo͡i̯ʲd̪ʱo
একজন,ækɟon
ফ্রেন্ড,pʰrend
লম্বা,lɔmba
খইয়্যু,kʰo͡i̯ʲd̪ʱu
খারণ,kʰaron
ফাঁচ,pʰãc
প্রায়,praʲ
আনন,anon
উচিৎ,ucit̪
তারফরেও,t̪arpʰɔre͡o̯
ওইসময়,o͡i̯ʃɔmɔʲ
ব্যাচমেট,bæcmet
ইন্টার,intar
ইয়ার,iʲar
খোন,kʰon
উন্নিশ,unniʃ
সালর,salor
কলেজর,kɔleɟɔr
আছিলো,acʰilo
বিশেষ,biʃeʃ
ফোয়ার,pʰoʷar
মইদ্দে,mo͡i̯d̪d̪e
গ্রামর,gramɔr
ইতেও,it̪e͡o̯
লাইগদু,la͡i̯gd̪u
মাইয়াফোয়াও,ma͡i̯ʲapʰoʷa͡o̯
ইক্কের,ikker
ধরোনা,d̪ʱɔrona
কিলো,kilo
ব্যবধান,bæbod̪ʱan
লাইন,la͡i̯n
ভাজ,bʱaɟ
দিততারস,d̪it̪ɔt̪aroʃ
লাইগগে,la͡i̯gge
লওনের,lɔ͡o̯ner
বয়ফ্রেন্ড,bɔʲopʰrend
তইয়েরে,t̪o͡i̯ʲere
জানাইলাম,ɟana͡i̯lam
গুলির,gulir
বারুদ,barud̪
গুল্লি,gulli
দিওম,d̪i͡o̯m
মারিবার,maribar
সময়ত,ʃɔmoʲt̪
