words,ipa
গিছি,gicʰi
বোল্ড,bold
তহন,t̪ɔhon
প্রায়,praʲ
চল্লিশ,colliʃ
পয়তাল্লিশ,pɔʲt̪alliʃ
একদম,ækd̪ɔm
টুকে,tuke
খেলতছিলাম,kʰelt̪cʰilam
ঠ্যাকায়,tʰækaʲ
পিচে,pice
ঠ্যাকাইতে,tʰæka͡i̯t̪e
পারলে,parle
ঠ্যাকাও,tʰæka͡o̯
ডিউজ,di͡u̯ɟ
খেলতিছি,kʰelot̪icʰi
ডিউজের,di͡u̯ɟer
একটা,ækta
নক,nɔk
যেমন,ɟæmon
টাইমিং,ta͡i̯miŋ
হইলে,ho͡i̯le
টাইপের,ta͡i̯per
ভাইও,bʱa͡i̯o
পিচেত্তে,picet̪t̪e
নামবে,nambe
দাঁড়াইতেই,d̪ãɽa͡i̯t̪e͡i̯
পারবে,parbe
তিনটে,t̪inte
চয়,cɔʲ
চাইট্টে,ca͡i̯tte
উইকেট,u͡i̯ket
ছয়,cʰɔʲ
ওয়াইড,oʷa͡i̯d
লাগতো,lagt̪o
আপন,apon
নামিছে,namicʰe
ব্যাটে,bæte
কানেক্ট,kanektɔ
ডাবল,dabol
জন,ɟɔn
এইটাইপের,e͡i̯ta͡i̯per
এমন,æmon
পাড়ার,paɽar
লোকজন,lokɟɔn
সবাই,ʃɔba͡i̯
পড়িছে,poɽicʰe
ম্যাচটুক,mæctuk
করার,kɔrar
জন্নি,ɟɔnni
উরাও,ura͡o̯
বাইন্দে,ba͡i̯nd̪e
ফ্যালাইছে,pʰæla͡i̯cʰe
ওরাও,ora͡o̯
ঘিরে,gʱire
স্লেজিং,sleɟiŋ
করতিছে,kort̪icʰe
প্রচুর,procur
পরিমানে,porimane
কিপার,kipar
লাগতিছে,lagt̪icʰe
ম্যাচটা,mæcta
ভাবনা,bʱabna
কষ্ট,koʃto
খেইলে,kʰe͡i̯le
আইছি,a͡i̯cʰi
মাথায়,mat̪ʰaʲ
বিচলিত,bicolit̪o
আরও,arɔ͡o̯
ইজি,iɟi
ম্যাচে,mæce
হাইরে,ha͡i̯re
যাবো,ɟabo
কষ্টও,koʃto͡o̯
নেলো,nelo
এইথি,e͡i̯t̪ʰi
রাজিব,raɟib
নামে,name
ছেলেরে,cʰelere
অল্প,ɔlpo
বয়স,bɔʲoʃ
পাশে,paʃe
কপাল,kɔpal
জিততি,ɟit̪t̪i
হইলি,ho͡i̯li
স্কোর,skor
লেভেল,lebʱel
হহইয়ে,hɔho͡i̯ʲe
ইডারে,idare
সুন্দরভাবে,ʃund̪ɔrbʱabe
কারে,kare
অভিজিৎরে,obʱiɟit̪re
বলডা,bɔlda
জীবনে,ɟibone
অন,ɔn
অফ,ɔpʰ
দ্যা,d̪æ
বেস্ট,best
যহন,ɟɔhon
অস্থির,ɔst̪ʰir
সুন্দর,ʃund̪ɔr
সিন,sin
বাবু,babu
তারপরে,t̪arpɔre
ছাইড়ে,cʰa͡i̯ɽe
দিলা,d̪ila
ছাড়বো,cʰaɽbo
ঠেহে,tʰehe
পুলাপানগে,pulapange
ডাইহে,da͡i̯he
ডুইহে,du͡i̯he
একজনরে,ækɟonre
ডাকলি,dakli
কাঠ,katʰ
ফাড়াতি,pʰaɽat̪i
এভাবে,ebʱabe
খেলাধুরা,kʰelad̪ʱura
খেলাধুলার,kʰelad̪ʱular
সুময়ের,ʃumɔʲer
পড়ে,pɔɽe
মনের,moner
প্রশিক্ষকের,proʃikkʰoker
গার্ডিয়ানের,gardiʲaner
সাপোর্ট,ʃaport
বাস্তব,bast̪ob
খেলিছি,kʰelicʰi
ভাইগে,bʱa͡i̯ge
ভুইগে,bʱu͡i̯ge
পলায়,pɔlaʲ
পুলয়,pulɔʲ
সুযোগডা,ʃuɟogda
থাকতো,t̪ʰakt̪o
বা,ba
সাপোর্টিভ,ʃaportibʱ
হউয়ার,hɔ͡u̯ʲar
কাপায়,kapaʲ
হেলায়,helaʲ
পারতাম,part̪am
ঠিকই,tʰiki
কুনডা,kunda
এইডা,e͡i̯da
বুঝা,buɟʱa
এমনি,emni
লেহা-পড়া,leha-pɔɽa
বিকেল,bikel
এক-দুই,æk-d̪u͡i̯
ঘন্টা,gʱɔnta
খেললি,kʰelli
লেখা-পড়ার,lekʰa-pɔɽar
ক্ষতি,kʰot̪i
মন্ডা,mɔnda
থাহে,t̪ʰahe
রাইত,ra͡i̯t̪o
দিনির,d̪inir
দশটা-এগারোটার,d̪ɔʃta-rgarotar
দিক,d̪ik
পড়লো,poɽlo
দেখতিছ,d̪ekʰt̪icʰo
বর্তমান,bɔrt̪oman
ওয়ার্ল্ড,oʷarldo
টেস্ট,test
চ্যাম্পিয়নশিপির,cæmpiʲonʃipir
দেখতিছো,d̪ekʰt̪icʰo
ইন্ডিয়া,indiʲa
পাকিস্তানের,pakist̪aner
ব্যাট,bæt
ট্রেভিস,trebʱiʃ
জেনু,ɟenu
বাবর,babor
আজমের,aɟomer
সেঞ্চুরি,ʃencuri
ট্রাভিস,trabʱiʃ
হেড,hed
আজম,aɟom
ব্যাটটা,bætta
গিফট,gipʰɔt
করিছিলো,koricʰilo
হেডরে,hedre
পাকিস্তানি,pakist̪ani
সমর্থকরা,ʃɔmort̪ʰokɔra
পাকিস্তান,pakist̪an
আলাগে,alage
বইলেই,bo͡i̯le͡i̯
সেঞ্চুরিডা,ʃencurida
ভারতরে,bʱart̪ɔre
শুয়ায়,ʃuʲaʲ
তোগে,t̪oge
যোগ্যতা,ɟoggot̪a
ফাইনলাএ,pʰa͡i̯nla͡e̯
কুইয়ে,ku͡i̯ʲe
ঘাউয়া-ঘাউয়ি,gʱa͡u̯ʲa-gʱa͡u̯ʲi
ট্রল,trol
একজন,ækɟon
আরেকজনরে,arekɟɔnre
অস্ট্রেলিয়া,ɔstreliʲa
জিতে,ɟit̪e
পিজে,piɟe
ইন্ডিয়ার,indiʲar
বাইরি,ba͡i̯ri
ঘরের,gʱɔrer
ভিতর,bʱit̪or
রাজা,raɟa
সমস্যার,ʃɔmoʃʃar
মূল,mul
আইপিএল,a͡i̯pi͡e̯l
রবিশাস্ত্রী,robiʃast̪ri
রবি,robi
শাস্ত্রী,ʃast̪ri
নিয়ম,niʲom
খেলা-ধুলার,kʰela-d̪ʱular
বিষয়ে,biʃɔʲe
বাইরের,ba͡i̯rer
পরিবেশে,poribeʃe
এইযে,e͡i̯ɟe
এইজন্যি,e͡i̯ɟonni
পুইড়ে,pu͡i̯ɽe
দেশগুলোতে,d̪eʃgulot̪e
যেরম,ɟerɔm
কাউন্টি,ka͡u̯nti
খেলতো,kʰelɔt̪o
ইন্ডিয়ানরা,indiʲanra
সৌরভ,ʃo͡u̯rɔbʱ
গাঙ্গুলির,gaŋgulir
পরিমাণে,porimane
এসেক্স,eʃekʃo
সাসেক্স,ʃaʃekʃo
ভিবিএস,bʱibi͡e̯s
লক্ষণ,lɔkkʰon
টক্ষণ,tɔkkʰon
ইংল্যান্ডে,iŋlænde
লর্ডসে,lɔrdose
ওভারসিজি,obʱaroʃiɟi
করিছিলাম,koricʰilam
সেবার,ʃebar
লেইপে,le͡i̯pe
লেপিছিলাম,lepicʰilam
রাইট,ra͡i̯t
ছাইচে,cʰa͡i̯ce
কো,ko
জিতা,ɟit̪a
দাড়াবেনে,d̪aɽabene
পরিবেশ,poribeʃ
সহজে,ʃɔhoɟe
ওঠে,otʰe
রঞ্জি,rɔnɟi
ট্রফি,tropʰi
ডমেস্টিক,dɔmestik
ক্রিকেট,kriket
ট্রফির,tropʰir
কয়ডা,kɔʲda
ক্রিকেটার,kriketar
টিমি,timi
ভালোই,bʱalo͡i̯
ঢুইকেই,dʱu͡i̯ke͡i̯
যেইডারে,ɟe͡i̯dare
নেছে,necʰe
ভারতের,bʱart̪er
কনর,konor
ভারত,bʱart̪o
কে,ke
এস,eʃo
ইম্পর্ট্যান্ট,impɔrtant
লাভডা,labʱda
ভাবতিছি,bʱabt̪icʰi
ধীমান,d̪ʱiman
সাহা-টাহা,ʃaha-taha
ইট্টু,ittu
পারতো,part̪o
এক্সপেরিয়েন্সড,eksperiʲensd
প্লেয়ার-টলেয়ার,pleʲar-tleʲar
মত,mɔt̪
বুঝতে,buɟʱt̪e
পয়ারি,pɔʷari
নিছে,nicʰe
ঠাকুর,tʰakur
পশ্চিমা,poʃcima
প্লেয়াররে,pleʲarre
কুমার,kumar
জানু,ɟanu
কইছিলে,ko͡i̯cʰile
ডিসিতি,disit̪i
চল,cɔl
হবার,hɔbar
বন,bɔno
মুলাম,mulam
কনেক,konek
পাত্তাম,pat̪t̪am
কায়দার,kaʲd̪ar
ইসে,iʃe
যেই,ɟe͡i̯
খ্যালতাম,kʰælt̪am
টেনের,tener
সির,sir
খ্যালা,kʰæla
সজীবও,ʃoɟibo
আসতো,aʃt̪o
সজীবির,ʃoɟibir
লোক।৷,lok।
হতো,hot̪o
উথোলি,ut̪ʰoli
যাতাম।কুলশুর,ɟat̪am।kulʃur
সবচেয়ে,ʃɔbceʲe
ইসের,iʃer
পাড়াগে,paɽage
তিনডে,t̪inde
খেল্লাম,kʰellam
ওইডে,o͡i̯de
ওইতো,o͡i̯t̪o
ডা,da
ভাল্লাগে,bʱallage
কোভিডির,kobʱidir
পাড়ারা,paɽara
ভাল্লাগে৷,bʱallage
উত্তেজনাপূর্ন,ut̪t̪eɟɔnapurno
ভাবছে,bʱabcʰe
যাবানি,ɟabani
অতো,ɔt̪o
গুরুত্ব,gurut̪t̪o
প্রেশারে,preʃare
প্রেশার,preʃar
মতো,mɔt̪o
মানষির,manoʃir
মাইন্ড,ma͡i̯nd
গেম,gem
কায়দায়,kaʲd̪aʲ
খেলবে,kʰelbe
ডেডিকেশনে,dedikeʃone
ভাবেই,bʱabe͡i̯
দ্যাহাবো,d̪æhabo
ঢাকাত্থেকে,dʱakat̪t̪ʰeke
ইনশাআল্লাহ,inʃa͡a̯llah
কোপ,kop
ঠিকাছে,tʰikacʰe
বলিছে,bolicʰe
গুদির,gud̪ir
মদিত্তে,mod̪it̪t̪e
টাইনে,ta͡i̯ne
বাইর,ba͡i̯r
সুনা,ʃuna
ম্যাসে,mæʃe
ঘুমায়,gʱumaʲ
বোন্দো,bond̪o
গিছিলো,gicʰilo
অন-টন,ɔn-tɔn
করিনি,korini
ওইভাবে,o͡i̯bʱabe
চার্জে,carɟe
লাগানু,laganu
ব্যাফার,bæpʰar
অরুপির,ɔrupir
থায়ে,t̪ʰaʲe
অরবো,ɔrbo
ফেম,pʰem
করি-টরি,kori-tori
দাঁড়া,d̪ãɽa
সাতক্ষিরির,ʃat̪okʰirir
মাল,mal
হু,hu
দেচ্ছে,d̪eccʰe
চুকনগর,cukonɔgɔr
কেশবপুর,keʃɔbopur
এন্ড,ænd
শালা,ʃala
ইনকাম,inkam
বালডাও,balda͡o̯
ফত্তেক,pʰot̪t̪ek
মাসে,maʃe
পঁইত্রিশশো,põit̪riʃʃo
খরজ,kʰɔroɟ
থাহা,t̪ʰaha
খাআর,kʰa͡a̯r
বাবুরে,babure
এহনতো,æhont̪o
ইঞ্জিনিয়ারিং,inɟiniʲariŋ
বছরের,bɔcʰorer
কোর্স,kors
চাই,ca͡i̯
সাবজেক্ট,sabɟektɔ
সিভিল,sibʱil
প্ল্যান,plæn
বিচ্ছি,biccʰi
-মিচ্ছি,-miccʰi
করবা,korba
বিসসি-মিসসি,bisʃi-missi
ধান্দা,d̪ʱand̪a
পাতলা,pat̪la
জব-টব,ɟɔbo-tb
জবে,ɟɔbe
ঢুইকে,dʱu͡i̯ke
এওনো,æ͡o̯no
আহন,ahon
প্রডাক্টিভিটি,prodaktibʱiti
দেয়ার,d̪eʲar
ম্যালাদিন,mælad̪in
ওয়েই,oʲe͡i̯
বেশিও,beʃi͡o̯
দায়িত্ব,d̪aʲit̪t̪o
আস্তে,ast̪e
বাড়তিছে,baɽt̪icʰe
ঘটনা,gʱɔtona
হুট,hut
ফারিনি,pʰarini
গুছায়,gucʰaʲ
নিজিরডা,niɟirda
নিজিগে,niɟige
কচি,koci
ভাবি,bʱabi
দিকতে,d̪ikt̪e
কচিই,koci͡i̯
তাইনা,t̪a͡i̯na
ব্যাফারডা,bæpʰarda
কাইলে,ka͡i̯le
অলি,oli
কিরেই,kire͡i̯
ঘেটি,gʱeti
ধইরে,d̪ʱo͡i̯re
দেতো,d̪et̪o
বাফের,bapʰer
বঊ,bɔ͡u̯
মইরে,mo͡i̯re
কালের,kaler
যুগ,ɟug
কও,kɔ͡o̯
ছুয়ালডারেই,cʰuʷaldare͡i̯
দ্যাউ,d̪æ͡u̯
ন্যাউ,næ͡u̯
কথা-টথা,kɔt̪ʰa-tt̪ʰa
ঠিকঠাক,tʰiktʰak
স্যার,sær
টিউশনি,ti͡u̯ʃoni
ফড়ায়,pʰɔɽaʲ
পড়ায়,pɔɽaʲ
জমি-জাতি,ɟomi-ɟat̪i
যেগুলো,ɟegulo
নিয়েই,niʲe͡i̯
নাড়াচাড়া,naɽacaɽa
ইদানিং,id̪aniŋ
কাইলেও,ka͡i̯le͡o̯
আসা,aʃa
বাদ্দিয়ে,bad̪d̪iʲe
সেদিন,ʃed̪in
নানার,nanar
দাদ্দে,d̪ad̪d̪e
ঘুইরে,gʱu͡i̯re
আইসেনে,a͡i̯sene
আফনের,apʰoner
নানা,nana
একদিন,ækd̪in
সুযোগ,ʃuɟog
পাল্লি,palli
বত্তমানে,bot̪t̪omane
ভাব-সাব,bʱab-ʃab
কউদি,ko͡u̯d̪i
কত,kɔt̪o
থাকতি,t̪ʰakt̪i
দাদা,d̪ad̪a
এরাউন্ড,era͡u̯nd
কিরোকম,kirokɔm
ম্যাসের,mæʃer
শুধু,ʃud̪ʱu
প্রায়ই,praʲi
জিজ্ঞেস,ɟiggeʃ
অমনি,ɔmoni
কউয়া,kuʲa
অরে,ɔre
উরে,ure
সুকুমারের,ʃukumarer
ছাওয়ায়ল,cʰa͡o̯ʷaʲol
রুটির,rutir
দুহানেরতে,d̪uhanert̪e
চিনিছি,cinicʰi
চুদিরভাই,cud̪irbʱa͡i̯
রুটি,ruti
পঁচিশ,põciʃ
খেন,kʰeno
খাওয়া,kʰa͡o̯ʷa
ওরিছে,oricʰe
রে,re
খলিল,kʰolil
সাহেব,ʃaheb
খাতাম,kʰat̪am
বায়ান্নো,baʲanno
ফঞ্চান্নো,pʰɔncanno
পরাটা,pɔrata
তিরিশ,t̪iriʃ
বাড়োয়,baɽoʲ
মালরে,malre
দেখলাম,d̪ekʰlam
পুনারো-বিশ,punaro-biʃ
ফেলাচ্ছে,pʰelaccʰe
একা,æka
আয়,aʲ
খাইলাম,kʰa͡i̯lam
সাতারো,ʃat̪aro
কিডারে,kidare
নাতি,nat̪i
বাপের,baper
অ্যা,æ
চেনলো,cenlo
এন্নেও,enne͡o̯
ঘাপাইনে,gʱapa͡i̯ne
খাদক,kʰad̪ok
ভলো,bʱɔlo
ছেলে,cʰele
কুথায়,kut̪ʰaʲ
করছে,korcʰe
খাতি,kʰat̪i
পারলি,parli
বাবাও,baba͡o̯
ঘাপাতি,gʱapat̪i
ঢক,dʱɔk
বাইরোতি,ba͡i̯rot̪i
একছের,ækcʰer
হলোগেন,hologen
আসল,aʃol
প্রিয়,priʲo
পুরুষ,puruʃ
রাম,ram
চিদরেচ্ছে,cid̪ɔreccʰe
কালিয়ের,kaliʲer
যাইস,ɟa͡i̯ʃ
হাসলি,haʃli
মুক্ত,mukt̪o
ঝইরে,ɟʱɔ͡i̯re
নেহি,nehi
এলাকা,elaka
কাপতি,kapot̪i
মুক্তো,mukt̪o
ভাইব্রেশবন,bʱa͡i̯breʃbɔn
যাইস-টাইস,ɟa͡i̯ʃ-ta͡i̯ʃ
হইনি,ho͡i̯ni
মোগো,mogo
পার্থ,part̪ʰo
পার্থর,part̪ʰɔr
মাইয়া,ma͡i̯ʲa
দ্যাখছো,d̪ækʰcʰo
বাল,bal
ফালাইতাছো,pʰala͡i̯t̪acʰo
জানিস,ɟaniʃ
নারে,nare
জাইন্নে,ɟa͡i̯nne
বুন্ডি,bundi
অত্তো,ɔt̪t̪o
সিংহের,ʃiŋher
চোখ,cokʰ
ভাডি,bʱadi
এখনও,ækʰono
পারলিনে,parline
এনে,ene
সেনে,ʃene
ছিরে,cʰire
ব্যারাবি,bærabi
পোস্টারে,postare
ছবি,cʰobi
সিঙোর,ʃiŋor
সবমিলে,ʃɔbmile
হাজার,haɟar
বোত্রিশশো,bot̪riʃʃo
ওইরম,o͡i̯rɔm
বোত্রিশশোর,bot̪riʃʃor
মদ্যি,mod̪d̪i
বুইছিস,bu͡i̯cʰiʃ
ক্যাবলাডা,kæbɔlada
ইডা,ida
অর্জুনির,ɔrɟunir
ছায়াল,cʰaʲal
ছোট্টা,cʰotta
স্বপ্ন,ʃɔpno
হালা,hala
ওইতি,o͡i̯t̪i
সজীবগে,ʃoɟibge
বিল্ডিং,bildiŋ
খুঁচতিছে,kʰũcot̪icʰe
মাটির,matir
কাঠি,katʰi
এইরম,e͡i̯rɔm
খুঁচাচ্ছে,kʰũcaccʰe
ঠাউর,tʰa͡u̯r
রাস্তাদে,rast̪ad̪e
ওনে,one
হাগতিছির,hagot̪icʰir
ভাইগ্নেরে,bʱa͡i̯gnere
কবিতা,kobit̪a
শুনোতো,ʃunot̪o
কবিতাডা,kobit̪ada
অর্ঘ্য,ɔrgʱo
পাগল,pagolo
খায়না,kʰaʲna
ছাগল,cʰagol
খায়,kʰaʲ
মুরগীর,murgir
ঝোল,ɟʱol
ল্যাংটা,læŋta
শুয়ে,ʃuʲe
ছুচোয়,cʰucoʲ
টানে,tane
হোল,hol
সেরা,ʃera
দা,d̪a
র,ro
জীবনের,ɟibɔner
নিজি,niɟi
বানাইছেলো,bana͡i̯cʰelo
রচয়িতা,rocoʲit̪a
চক্রবর্তী,cokrobort̪i
সুইজগেট,ʃu͡i̯ɟget
এলাকার,elakar
আদি,ad̪i
ভাষাবিদগে,bʱaʃabid̪ɔge
বিরাট,birat
হি,hi
প্রাচীন,pracin
ভাষাবিদদের,bʱaʃabid̪ɔd̪er
মিলন,milon
মেলায়,melaʲ
কবিতার,kobit̪ar
জন্ম,ɟɔnmo
ওইছেলো,o͡i̯cʰelo
ভাষাবিদ,bʱaʃabid̪
কবি,kobi
কবিরা,kobira
আপোষে,apoʃe
হুগা,huga
কবিগেই,kobige͡i̯
মার,mar
গায়া,gaʲa
মাদারচোদ,mad̪arcod̪
আকরাম,akram
সাহেবের,ʃaheber
দ্যায়,d̪æʲ
ছাররে,cʰarre
কনে,kone
ফোনে,pʰone
ঢুকতিছে,dʱukt̪icʰe
চাকরি-বাকরি,cakri-bakori
রেস্ট্রি,restri
অফিসি,ɔpʰisi
করে৷,kore
ভাইরে,bʱa͡i̯re
কামাইছে,kama͡i̯cʰe
রাখতি,rakʰt̪i
পারিনি,parini
কোনোদিন,konod̪in
গাঁজা,gãɟa
দারে,d̪are
টাহাও,taha͡o̯
সেভিং,ʃebʱiŋ
বিশ্বাস,biʃʃaʃ
করবিনি,korbini
জানিনা,ɟanina
দিনি,d̪ini
আট,at
নয়,nɔʲ
নিয়াইছে,niʲa͡i̯cʰe
টাকা,taka
চোদন,cod̪on
কিরকম,kirɔkom
দলিল,d̪olil
যেরকম,ɟerɔkom
ওলি,oli
কাজও,kaɟo
বেশি৷,beʃi
থাকা,t̪ʰaka
তায়,t̪aʲ
শিয়ের,ʃiʲer
ফোতমে,pʰot̪me
কলেজে,kɔleɟe
বাইশশো,ba͡i̯ʃʃo
টাহার,tahar
ক্লিয়ার,kliʲar
ফরিমান,pʰoriman
দাম,d̪am
বাড়িছে,baɽicʰe
কিছুর,kicʰur
ল্যাহে-ট্যাহে,læhe-tæhe
সিস্টেম,ʃistem
ল্যাহে,læhe
পারবো,parbo
ফতমে,pʰot̪ɔme
সহকারী,ʃɔhokari
সহকারীত্তেই,ʃɔhokarit̪t̪e͡i̯
আট-নয়,at-nɔʲ
মারে,mare
দ্যাহে,d̪æhe
মা,ma
কিহ,kih
ভাইয়ের,bʱa͡i̯ʲer
তালাক,t̪alak
পালটা,palta
ছ্যাছিছ,cʰæcʰi͡i̯
কেছ,kecʰo
শালার,ʃalar
কফাল,kɔpʰal
আজিম,aɟim
বুড়োর,buɽor
দ্যাখা,d̪ækʰa
প্যাটার্নে,pætarne
বানায়,banaʲ
ফেলিছে,pʰelicʰe
প্যাটার্ন,pætarno
ভাবিকে,bʱabike
পিটেইছি,pite͡i̯cʰi
পিটেস,pites
তোরও,t̪oro
পিটান,pitan
কিচের,kicer
বারোয়,baroʲ
বাইরোলিই,ba͡i̯roli͡i̯
কিচেরের,kicerer
হাসি,haʃi
শাইয়ো,ʃa͡i̯ʲo
হাসিছিলাম,haʃicʰilam
খিলখিলেইয়ে,kʰilkʰile͡i̯ʲe
বাজে,baɟe
অইলো,ɔ͡i̯lo
তাফর,t̪apʰɔr
য্যান্নে,ɟænne
ফড়তি,pʰoɽt̪i
পড়তি,poɽt̪i
ফড়া,pʰɔɽa
চিদরে-চিদরি,cid̪ɔre-cid̪ori
খুচাখুচি,kʰucakʰuci
রামের,ramer
সোনালী,ʃonali
স্মৃতি,srit̪i
মাইয়েডারে,ma͡i̯ʲedare
নি,ni
চাইয়ে,ca͡i̯ʲe
হোপ,hop
বড়ডা,bɔɽoda
বড্ডারই,bɔddari
এহনো,ehono
চেয়ে,ceʲe
বুড়োই,buɽo͡i̯
ফঁচিশ,pʰɔ̃ciʃ
ছাব্বিশ,cʰabbiʃ
আপারে,apare
বারা,bara
হো,ho
দিদিরে,d̪id̪ire
দিচ্ছির,d̪iccʰir
