Index,District,External_ID,Contents,ipa,new_ipa
81,Tangail,rec_40_audio_37.wav,কয়দিন আগে পনেরো রোজার মধ্যে কি হইলো?,kɔʲd̪ɪn ɐge poneɾo ɾoɟɐɾ mod̪d̪ʱe kɪ ho͡ɪ̯lo?,kɔʲd̪in age ponero roɟar mod̪d̪ʱe ki ho͡i̯lo?
82,Tangail,rec_40_audio_37.wav,"হ্যাঁ সবাই বলতেছিলো যে, পনেরো রোজায় নাকি একটা বিকট আওয়াজ হবে এবং সেইখানে নাকি অনেক মানুষ মারা যাবে, অন্ধ হইয়া যাবে।","hɛ̃ ʃɔbɐ͡ɪ̯ bolt̪ecʰɪlo ɟe, poneɾo ɾoɟɐe̯ nɐkɪ ɛktɐ bɪkt ɐ͡o̯ʷɐɟ hɔbe eboŋ ʃe͡ɪ̯kʰɐne nɐkɪ ɔnek mɐnuʃ mɐɾɐ ɟɐbe, ɔnd̪ʱo ho͡ɪ̯ʲɐ ɟɐbe।","hæ̃ ʃɔba͡i̯ bolt̪ecʰilo ɟe, ponero roɟaʲ naki ækta bikt a͡o̯ʷaɟ hɔbe eboŋ ʃe͡i̯kʰane naki ɔnek manuʃ mara ɟabe, ɔnd̪ʱo ho͡i̯ʲa ɟabe।"
83,Tangail,rec_40_audio_38.wav,তো অনেক কিছু হবে কিন্তু আসলে কি এটা আদৌ সম্ভব এতো আগে কেয়ামত হওয়া?,t̪o ɔnek kɪcʰu hɔbe kɪnt̪u ɐʃole kɪ etɐ ɐd̪o͡u̯ ʃɔmbʱɔb et̪o ɐge keʲɐmɔt̪ hoʷɐ?,t̪o ɔnek kicʰu hɔbe kint̪u aʃole ki eta ad̪o͡u̯ ʃɔmbʱɔb et̪o age keʲamɔt̪ hoʷa?
84,Tangail,rec_40_audio_38.wav,তোদের কি মনে হয়?,t̪od̪eɾ kɪ mone hɔe̯?,t̪od̪er ki mone hɔʲ?
85,Tangail,rec_40_audio_38.wav,আমি তো ফার্স্ট থেকেই জানি এটা একটা রিউমার।,ɐmɪ t̪o pʰɐɾst t̪ʰeke͡ɪ̯ ɟɐnɪ etɐ ɛktɐ ɾɪ͡u̯mɐɾ।,ami t̪o pʰarst t̪ʰeke͡i̯ ɟani eta ækta ri͡u̯mar।
86,Tangail,rec_40_audio_38.wav,কেনো আমি তোরে বলি।,keno ɐmɪ t̪oɾe bolɪ।,keno ami t̪ore boli।
87,Tangail,rec_40_audio_38.wav,আমাদের দেশে না অয় প্রথম রমজান শুক্রবার।,ɐmɐd̪eɾ d̪eʃe nɐ ɔe̯ pɾot̪ʰom ɾɔmoɟɐn ʃukɾobɐɾ।,amad̪er d̪eʃe na ɔʲ prot̪ʰom rɔmoɟan ʃukrobar।
88,Tangail,rec_40_audio_38.wav,সৌদি আরবে কি প্রথম রোজা শুক্রবারে ছিলো?,so͡u̯d̪ɪ ɐɾɔbe kɪ pɾot̪ʰom ɾoɟɐ ʃukɾobɐɾe cʰɪlo?,so͡u̯d̪i arɔbe ki prot̪ʰom roɟa ʃukrobare cʰilo?
89,Tangail,rec_40_audio_38.wav,কিন্তু তুমি যদি এই লজিক ধরো?,kɪnt̪u t̪umɪ ɟod̪ɪ e͡ɪ̯ loɟɪk d̪ʱɔɾo?,kint̪u t̪umi ɟod̪i e͡i̯ loɟik d̪ʱɔro?
90,Tangail,rec_40_audio_38.wav,তাহলে তো জীবনেও কখনোই তোমার কেয়ামত হবে?,t̪ɐhole t̪o ɟɪbɔne͡o̯ kɔkʰono͡ɪ̯ t̪omɐɾ keʲɐmɔt̪ hɔbe?,t̪ahole t̪o ɟibɔne͡o̯ kɔkʰono͡i̯ t̪omar keʲamɔt̪ hɔbe?
91,Tangail,rec_40_audio_38.wav,না,nɐ,na
92,Tangail,rec_40_audio_39.wav,হাদিস অনুযায়ী ভাই নরমালি বলা আছে এবা।,hɐd̪ɪs onuɟɐʲɪ bʱɐ͡ɪ̯ nɔɾmɐlɪ bɔlɐ ɐcʰe ebɐ।,had̪is onuɟaʲi bʱa͡i̯ nɔrmali bɔla acʰe eba।
93,Tangail,rec_40_audio_39.wav,সরকারে চাইতেছে যে খুব শীঘ্রই দুই দেশে একই দিনে এই রোজা শুরু করবে এবং একই দিনে শেষ করবে।,ʃɔɾkɐɾe cɐ͡ɪ̯t̪ecʰe ɟe kʰub ʃɪgʱɾo͡ɪ̯ d̪u͡ɪ̯ d̪eʃe ɛko͡ɪ̯ d̪ɪne e͡ɪ̯ ɾoɟɐ ʃuɾu koɾbe eboŋ ɛko͡ɪ̯ d̪ɪne ʃeʃ koɾbe।,ʃɔrkare ca͡i̯t̪ecʰe ɟe kʰub ʃigʱro͡i̯ d̪u͡i̯ d̪eʃe æko͡i̯ d̪ine e͡i̯ roɟa ʃuru korbe eboŋ æko͡i̯ d̪ine ʃeʃ korbe।
94,Tangail,rec_40_audio_39.wav,ওই সময়ে এই জিনিসটা ঘটবে।,o͡ɪ̯ ʃɔmɔʲe e͡ɪ̯ ɟɪnɪʃtɐ gʱotbe।,o͡i̯ ʃɔmɔʲe e͡i̯ ɟiniʃta gʱotbe।
95,Tangail,rec_40_audio_39.wav,তখন চাঁদপুরের কি হবে?,t̪ɔkʰon cɐ̃d̪puɾeɾ kɪ hɔbe?,t̪ɔkʰon cãd̪purer ki hɔbe?
96,Tangail,rec_40_audio_39.wav,কিয়ামতের আলামত অবশ্যই দেখা যাবে।,kɪʲɐmt̪eɾ ɐlɐmɔt̪ ɔboʃʃo͡ɪ̯ d̪ɛkʰɐ ɟɐbe।,kiʲamt̪er alamɔt̪ ɔboʃʃo͡i̯ d̪ækʰa ɟabe।
97,Tangail,rec_40_audio_39.wav,চাঁদপুরের মানুষরা তখন কি করবে?,cɐ̃d̪puɾeɾ mɐnuʃɾɐ t̪ɔkʰon kɪ koɾbe?,cãd̪purer manuʃra t̪ɔkʰon ki korbe?
98,Tangail,rec_40_audio_39.wav,চাঁদপুরের মানুষদের তখন কিছুই করার নাই।,cɐ̃d̪puɾeɾ mɐnuʃd̪eɾ t̪ɔkʰon kɪcʰu͡ɪ̯ kɔɾɐɾ nɐ͡ɪ̯।,cãd̪purer manuʃd̪er t̪ɔkʰon kicʰu͡i̯ kɔrar na͡i̯।
99,Tangail,rec_40_audio_39.wav,একদিনে ঈদ করবে বেচারারা।,ɛkd̪ɪne ɪd̪ koɾbe becɐɾɐɾɐ।,ækd̪ine id̪ korbe becarara।
100,Tangail,rec_40_audio_39.wav,এইটা কীভাবে সম্ভব?,e͡ɪ̯tɐ kɪbʱɐbe ʃɔmbʱɔb?,e͡i̯ta kibʱabe ʃɔmbʱɔb?
101,Tangail,rec_40_audio_39.wav,ভৌগলিকভাবে আমাদের সূর্য হচ্ছে আমরা এক পিছনে আছি আমরা।,bʱo͡u̯golɪkbʱɐbe ɐmɐd̪eɾ ʃuɾɟo hoccʰe ɐmɾɐ ɛk pɪcʰone ɐcʰɪ ɐmɾɐ।,bʱo͡u̯golikbʱabe amad̪er ʃurɟo hoccʰe amra æk picʰone acʰi amra।
102,Tangail,rec_40_audio_39.wav,তাই না?,t̪ɐ͡ɪ̯ nɐ?,t̪a͡i̯ na?
103,Tangail,rec_40_audio_39.wav,"<> না, না।","<> nɐ, nɐ।","<> na, na।"
104,Tangail,rec_40_audio_39.wav,ভৌগোলিকভাবে শোন যদি এটা এ,bʱo͡u̯golɪkbʱɐbe ʃono ɟod̪ɪ etɐ e,bʱo͡u̯golikbʱabe ʃono ɟod̪i eta e
105,Tangail,rec_40_audio_40.wav,এমন হইতো যে আমেরিকা আর বাংলাদেশ।,ɛmon ho͡ɪ̯t̪o ɟe ɐmeɾɪkɐ ɐɾ bɐŋlɐd̪eʃ।,æmon ho͡i̯t̪o ɟe amerika ar baŋlad̪eʃ।
106,Tangail,rec_40_audio_40.wav,"তাইলে এটা মানা যায় যে, আমেরিকা আমাদের বারো ঘন্টা ডিফারেন।","t̪ɐ͡ɪ̯le etɐ mɐnɐ ɟɐe̯ ɟe, ɐmeɾɪkɐ ɐmɐd̪eɾ bɐɾo gʱɔntɐ dɪpʰɐɾen।","t̪a͡i̯le eta mana ɟaʲ ɟe, amerika amad̪er baro gʱɔnta dipʰaren।"
107,Tangail,rec_40_audio_40.wav,"সেক্ষেত্রেও আমি লজিকটা কিন্তু সৌদি আরব, বাহারাইন মানে আরব দেশ আর আমাদের ডিফারেন্স মাত্র তিন ঘন্টা।","ʃekkʰet̪ɾe͡o̯ ɐmɪ loɟɪktɐ kɪnt̪u so͡u̯d̪ɪ ɐɾɔbo, bɐhɐɾɐ͡ɪ̯n mɐne ɐɾɔbo d̪eʃ ɐɾ ɐmɐd̪eɾ dɪpʰɐɾens mɐt̪ɾo t̪ɪn gʱɔntɐ।","ʃekkʰet̪re͡o̯ ami loɟikta kint̪u so͡u̯d̪i arɔbo, bahara͡i̯n mane arɔbo d̪eʃ ar amad̪er dipʰarens mat̪ro t̪in gʱɔnta।"
108,Tangail,rec_40_audio_40.wav,তো তিন ঘন্টা আগে নিশ্চয়ই একটা সূর্য উইঠাও আমাদের দেশে উঠতে একদিন লাগে না,t̪o t̪ɪn gʱɔntɐ ɐge nɪʃcoʲɪ ɛktɐ ʃuɾɟo u͡ɪ̯tʰɐ͡o̯ ɐmɐd̪eɾ d̪eʃe utʰt̪e ɛkd̪ɪn lɐge nɐ,t̪o t̪in gʱɔnta age niʃcoʲi ækta ʃurɟo u͡i̯tʰa͡o̯ amad̪er d̪eʃe utʰt̪e ækd̪in lage na
109,Tangail,rec_40_audio_41.wav,ওই দেশে সূর্য যখন উঠে আমাদেরও তখনই উঠবে।,o͡ɪ̯ d̪eʃe ʃuɾɟo ɟɔkʰon utʰe ɐmɐd̪eɾo t̪ɔkʰonɪ utʰbe।,o͡i̯ d̪eʃe ʃurɟo ɟɔkʰon utʰe amad̪ero t̪ɔkʰoni utʰbe।
110,Tangail,rec_40_audio_41.wav,আর আমাদের তো সূর্যের উপরে রোজা হয় না।,ɐɾ ɐmɐd̪eɾ t̪o ʃuɾɟeɾ upɔɾe ɾoɟɐ hɔe̯ nɐ।,ar amad̪er t̪o ʃurɟer upɔre roɟa hɔʲ na।
111,Tangail,rec_40_audio_41.wav,"চাঁদ, আমাদের চাঁদের উপরে রোজা।","cɐ̃d̪, ɐmɐd̪eɾ cɐ̃d̪eɾ upɔɾe ɾoɟɐ।","cãd̪, amad̪er cãd̪er upɔre roɟa।"
112,Tangail,rec_40_audio_41.wav,হ্যাঁ।,hɛ̃।,hæ̃।
113,Tangail,rec_40_audio_41.wav,"তো রাত তো আমার অনেক, অনেকক্ষণ থাকে।","t̪o ɾɐt̪ t̪o ɐmɐɾ ɔnek, ɔnekkkʰon t̪ʰɐke।","t̪o rat̪ t̪o amar ɔnek, ɔnekkkʰon t̪ʰake।"
114,Tangail,rec_40_audio_41.wav,"সন্ধ্যা থেকে শুরু কইরা মানে বারো ঘন্টা কইরা একটা রাত থাকে, বারো ঘন্টা কইরা তোর দিন থাকে।","ʃond̪ʱɐ t̪ʰeke ʃuɾu ko͡ɪ̯ɾɐ mɐne bɐɾo gʱɔntɐ ko͡ɪ̯ɾɐ ɛktɐ ɾɐt̪ t̪ʰɐke, bɐɾo gʱɔntɐ ko͡ɪ̯ɾɐ t̪oɾ d̪ɪn t̪ʰɐke।","ʃond̪ʱa t̪ʰeke ʃuru ko͡i̯ra mane baro gʱɔnta ko͡i̯ra ækta rat̪ t̪ʰake, baro gʱɔnta ko͡i̯ra t̪or d̪in t̪ʰake।"
115,Tangail,rec_40_audio_41.wav,নরমাল হিসাব।,nɔɾmɐl hɪʃɐb।,nɔrmal hiʃab।
116,Tangail,rec_40_audio_41.wav,তো যদি আবার বারো ঘন্টা ডিফারেন্স হইতো তাও আমি মানতাম এই লজিকটা।,t̪o ɟod̪ɪ ɐbɐɾ bɐɾo gʱɔntɐ dɪpʰɐɾens ho͡ɪ̯t̪o t̪ɐ͡o̯ ɐmɪ mɐnt̪ɐm e͡ɪ̯ loɟɪktɐ।,t̪o ɟod̪i abar baro gʱɔnta dipʰarens ho͡i̯t̪o t̪a͡o̯ ami mant̪am e͡i̯ loɟikta।
117,Tangail,rec_40_audio_41.wav,কিন্তু আমার ডিফারেন্স হচ্ছে তিন থেকে সাড়ে তিন ঘন্টা।,kɪnt̪u ɐmɐɾ dɪpʰɐɾens hoccʰe t̪ɪn t̪ʰeke ʃɐɽe t̪ɪn gʱɔntɐ।,kint̪u amar dipʰarens hoccʰe t̪in t̪ʰeke ʃaɽe t̪in gʱɔnta।
118,Tangail,rec_06_big_audio_14_chunk_0.wav,লাইনম্যান?,lɐ͡ɪ̯nmɛn?,la͡i̯nmæn?
119,Tangail,rec_06_big_audio_14_chunk_0.wav,"না, লাইনম্যান না, লাইনম্যান না।","nɐ, lɐ͡ɪ̯nmɛn nɐ, lɐ͡ɪ̯nmɛn nɐ।","na, la͡i̯nmæn na, la͡i̯nmæn na।"
120,Tangail,rec_06_big_audio_14_chunk_0.wav,সুপারভাইজার?,ʃupɐɾbʱɐ͡ɪ̯ɟɐɾ?,ʃuparbʱa͡i̯ɟar?
121,Tangail,rec_06_big_audio_14_chunk_0.wav,সুপারভাইজার না।,ʃupɐɾbʱɐ͡ɪ̯ɟɐɾ nɐ।,ʃuparbʱa͡i̯ɟar na।
122,Tangail,rec_06_big_audio_14_chunk_0.wav,সুপারভাইজার তো নিচে।,ʃupɐɾbʱɐ͡ɪ̯ɟɐɾ t̪o nɪce।,ʃuparbʱa͡i̯ɟar t̪o nice।
123,Tangail,rec_06_big_audio_14_chunk_0.wav,এইগুলা তোমার হেড ও ও অইতাছে তোমার ই।,e͡ɪ̯gulɐ t̪omɐɾ hed o o ɔ͡ɪ̯t̪ɐcʰe t̪omɐɾ ɪ।,e͡i̯gula t̪omar hed o o ɔ͡i̯t̪acʰe t̪omar i।
124,Tangail,rec_06_big_audio_14_chunk_0.wav,একটা ফ্লোরের ই দায়িত্ব আছে?,ɛktɐ pʰloɾeɾ ɪ d̪ɐʲɪt̪t̪o ɐcʰe?,ækta pʰlorer i d̪aʲit̪t̪o acʰe?
125,Tangail,rec_06_big_audio_14_chunk_0.wav,না না <> সেফটি ইনচার্জ যে উইডা তো আমার আমার মামা অয় আমার।,nɐ nɐ <> ʃepʰtɪ ɪncɐɾɟo ɟe u͡ɪ̯dɐ t̪o ɐmɐɾ ɐmɐɾ mɐmɐ ɔe̯ ɐmɐɾ।,na na <> ʃepʰti incarɟo ɟe u͡i̯da t̪o amar amar mama ɔʲ amar।
126,Tangail,rec_06_big_audio_14_chunk_0.wav,ওনুকা উ অ বড় হেড।,onukɐ u ɔ bɔɽo hed।,onuka u ɔ bɔɽo hed।
127,Tangail,rec_06_big_audio_14_chunk_0.wav,ওইডা ওইযে তোমার ই কইরা কয়।,o͡ɪ̯dɐ o͡ɪ̯ɟe t̪omɐɾ ɪ ko͡ɪ̯ɾɐ kɔe̯।,o͡i̯da o͡i̯ɟe t̪omar i ko͡i̯ra kɔʲ।
128,Tangail,rec_06_big_audio_14_chunk_0.wav,"যাই হইক, জিএম?","ɟɐ͡ɪ̯ ho͡ɪ̯k, ɟɪ͡e̯m?","ɟa͡i̯ ho͡i̯k, ɟi͡e̯m?"
129,Tangail,rec_06_big_audio_14_chunk_0.wav,বিএসসি বিএসসি অন মানে অর কিয়ের জান ইয়ের বিষয়।,bɪ͡e̯ssɪ bɪ͡e̯ssɪ ɔn mɐne ɔɾ kɪʲeɾ ɟɐn ɪʲeɾ bɪʃɔe̯।,bi͡e̯ssi bi͡e̯ssi ɔn mane ɔr kiʲer ɟan iʲer biʃɔʲ।
130,Tangail,rec_06_big_audio_14_chunk_0.wav,জিএম না।,ɟɪ͡e̯m nɐ।,ɟi͡e̯m na।
131,Tangail,rec_06_big_audio_14_chunk_0.wav,ওইডা কিজান আর কি তোমার।,o͡ɪ̯dɐ kɪɟɐn ɐɾ kɪ t̪omɐɾ।,o͡i̯da kiɟan ar ki t̪omar।
132,Tangail,rec_06_big_audio_14_chunk_0.wav,এপিএম <>।,epɪ͡e̯m <>।,epi͡e̯m <>।
133,Tangail,rec_06_big_audio_14_chunk_0.wav,যাইহোক ওই লোকটা কি করে?,ɟɐ͡ɪ̯hok o͡ɪ̯ loktɐ kɪ koɾe?,ɟa͡i̯hok o͡i̯ lokta ki kore?
134,Tangail,rec_06_big_audio_14_chunk_0.wav,ওই শেষ হালায় আনে।,o͡ɪ̯ ʃeʃ hɐlɐe̯ ɐne।,o͡i̯ ʃeʃ halaʲ ane।
135,Tangail,rec_06_big_audio_14_chunk_0.wav,ওই হালার আবার কিবায় খরচ অইলো?,o͡ɪ̯ hɐlɐɾ ɐbɐɾ kɪbɐe̯ kʰɔɾoc ɔ͡ɪ̯lo?,o͡i̯ halar abar kibaʲ kʰɔroc ɔ͡i̯lo?
136,Tangail,rec_06_big_audio_14_chunk_0.wav,মানে ও বলে মালিকের বলে কিবা জান আত্মীয়।,mɐne o bole mɐlɪkeɾ bole kɪbɐ ɟɐn ɐt̪t̪ɪʲo।,mane o bole maliker bole kiba ɟan at̪t̪iʲo।
137,Tangail,rec_06_big_audio_14_chunk_0.wav,ওইযে এই লোকটা চারকি করতাছে।,o͡ɪ̯ɟe e͡ɪ̯ loktɐ cɐɾkɪ koɾt̪ɐcʰe।,o͡i̯ɟe e͡i̯ lokta carki kort̪acʰe।
138,Tangail,rec_06_big_audio_14_chunk_0.wav,মানে বিদেশি যে ভায়ার-টায়ার আহে,mɐne bɪd̪eʃɪ ɟe bʱɐʲɐɾ-tɐʲɐɾ ɐhe,mane bid̪eʃi ɟe bʱaʲar-taʲar ahe
139,Tangail,rec_06_big_audio_14_chunk_1.wav,বা ই-টি আহে না?,bɐ ɪ-tɪ ɐhe nɐ?,ba i-ti ahe na?
140,Tangail,rec_06_big_audio_14_chunk_1.wav,ও সাদা শাট পইরা রিং-টিং কইরা অগো পাছে পাছে হুদাই গুরে।,o ʃɐd̪ɐ ʃɐt po͡ɪ̯ɾɐ ɾɪŋ-tɪŋ ko͡ɪ̯ɾɐ ɔgo pɐcʰe pɐcʰe hud̪ɐ͡ɪ̯ guɾe।,o ʃad̪a ʃat po͡i̯ra riŋ-tiŋ ko͡i̯ra ɔgo pacʰe pacʰe hud̪a͡i̯ gure।
141,Tangail,rec_06_big_audio_14_chunk_1.wav,<> কাম নাই।,<> kɐm nɐ͡ɪ̯।,<> kam na͡i̯।
142,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,পাশ করে নাই কিন্তু?,pɐʃ koɾe nɐ͡ɪ̯ kɪnt̪u?,paʃ kore na͡i̯ kint̪u?
143,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ও কিন্তু তোমার মনে করো এহন কিন্তু তোমার মনে করো একটা ডিগ্রি পাশ ছাড়া উনু জিএম-পিএম হয় না।, o kɪnt̪u t̪omɐɾ mone koɾo ehon kɪnt̪u t̪omɐɾ mone koɾo ɛktɐ dɪgɾɪ pɐʃ cʰɐɽɐ unu -pɪ͡e̯m hɔe̯ nɐ।,o kint̪u t̪omar mone koro ehon kint̪u t̪omar mone koro ækta digri paʃ cʰaɽa unu ɟi͡e̯m-পিএম hɔʲ na।
144,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ও মনে করো তোমার কি?,o mone koɾo t̪omɐɾ kɪ?,o mone koro t̪omar ki?
145,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ওয়ার্কার এর চারকি নিছাল।,oʷɐɾkɐɾ eɾ cɐɾkɪ nɪcʰɐlo।,oʷarkar er carki nicʰalo।
146,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে মাল-মূল টানতো।,mɐne mɐl-mul tɐnt̪o।,mane mal-mul tant̪o।
147,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,"হেন থিকা, হেন থিকা, হেন থিকা কিবায় কি?","hen t̪ʰɪkɐ, hen t̪ʰɪkɐ, hen t̪ʰɪkɐ kɪbɐe̯ kɪ?","hen t̪ʰika, hen t̪ʰika, hen t̪ʰika kibaʲ ki?"
148,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,কাজ ছিকছে।,kɐɟ cʰɪkcʰe।,kaɟ cʰikcʰe।
149,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,"না, না, ন,  না, না, না উইযে উনুকার তোমার মনে করো চেয়ারম্যানের যে ছেলে, উনুকার উইডারে তোমার এসআর কিয় আর কি।","nɐ, nɐ, n,  nɐ, nɐ, nɐ u͡ɪ̯ɟe unukɐɾ t̪omɐɾ mone koɾo ceʲɐɾmɛneɾ ɟe cʰele, unukɐɾ u͡ɪ̯dɐɾe t̪omɐɾ eʃo͡ɐ̯ɾ kɪe̯ ɐɾ kɪ।","na, na, n,  na, na, na u͡i̯ɟe unukar t̪omar mone koro ceʲarmæner ɟe cʰele, unukar u͡i̯dare t̪omar eʃo͡a̯r kiʲ ar ki।"
150,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে যেতো দায়িত্বের যে দ্যাহা-শোনা কম্পিউটারে।,mɐne ɟet̪o d̪ɐʲɪt̪t̪eɾ ɟe d̪ɛhɐ-ʃonɐ kɔmpɪ͡u̯tɐɾe।,mane ɟet̪o d̪aʲit̪t̪er ɟe d̪æha-ʃona kɔmpi͡u̯tare।
151,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ও কাম নাই অর কোনো।,o kɐm nɐ͡ɪ̯ ɔɾ kono।,o kam na͡i̯ ɔr kono।
152,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ওই ওইডার সাথে জান কিবায় হালায় এইযে রাজনীতি করে না?,o͡ɪ̯ o͡ɪ̯dɐɾ ʃɐt̪ʰe ɟɐn kɪbɐe̯ hɐlɐe̯ e͡ɪ̯ɟe ɾɐɟnɪt̪ɪ koɾe nɐ?,o͡i̯ o͡i̯dar ʃat̪ʰe ɟan kibaʲ halaʲ e͡i̯ɟe raɟnit̪i kore na?
153,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে মিছিল-টিছিলে যায় না?,mɐne mɪcʰɪlo-tɪcʰɪle ɟɐe̯ nɐ?,mane micʰilo-ticʰile ɟaʲ na?
154,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ওউ মনে করো অর পাছে পাছে গুরে।,o͡u̯ mone koɾo ɔɾ pɐcʰe pɐcʰe guɾe।,o͡u̯ mone koro ɔr pacʰe pacʰe gure।
155,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে ফোর-টোয়েন্টির ন্যালগা।,mɐne pʰoɾ-toʷentɪɾ nɛlgɐ।,mane pʰor-toʷentir nælga।
156,Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ওইযে অর বাহে চেয়ারম্যান।,o͡ɪ̯ɟe ɔɾ bɐhe ceʲɐɾmɛn।,o͡i̯ɟe ɔr bahe ceʲarmæn।
157,Tangail,rec_06_big_audio_15_chunk_0.wav,পাশ করে নাই কিন্তু?,pɐʃ koɾe nɐ͡ɪ̯ kɪnt̪u?,paʃ kore na͡i̯ kint̪u?
158,Tangail,rec_06_big_audio_15_chunk_0.wav,ও কিন্তু তোমার মনে করো এহন কিন্তু তোমার মনে করো একটা ডিগ্রি পাশ ছাড়া উনু জিএম-পিএম হয় না।, o kɪnt̪u t̪omɐɾ mone koɾo ehon kɪnt̪u t̪omɐɾ mone koɾo ɛktɐ dɪgɾɪ pɐʃ cʰɐɽɐ unu -pɪ͡e̯m hɔe̯ nɐ।,o kint̪u t̪omar mone koro ehon kint̪u t̪omar mone koro ækta digri paʃ cʰaɽa unu ɟi͡e̯m-পিএম hɔʲ na।
159,Tangail,rec_06_big_audio_15_chunk_0.wav,ও মনে করো তোমার কি?,o mone koɾo t̪omɐɾ kɪ?,o mone koro t̪omar ki?
160,Tangail,rec_06_big_audio_15_chunk_0.wav,ওয়ার্কার এর চারকি নিছাল।,oʷɐɾkɐɾ eɾ cɐɾkɪ nɪcʰɐlo।,oʷarkar er carki nicʰalo।
161,Tangail,rec_06_big_audio_15_chunk_0.wav,মানে মাল-মূল টানতো।,mɐne mɐl-mul tɐnt̪o।,mane mal-mul tant̪o।
162,Tangail,rec_06_big_audio_15_chunk_0.wav,"হেন থিকা, হেন থিকা, হেন থিকা কিবায় কি?","hen t̪ʰɪkɐ, hen t̪ʰɪkɐ, hen t̪ʰɪkɐ kɪbɐe̯ kɪ?","hen t̪ʰika, hen t̪ʰika, hen t̪ʰika kibaʲ ki?"
163,Tangail,rec_06_big_audio_15_chunk_0.wav,কাজ ছিকছে।,kɐɟ cʰɪkcʰe।,kaɟ cʰikcʰe।
164,Tangail,rec_06_big_audio_15_chunk_0.wav,"না, না, ন,  না, না, না উইযে উনুকার তোমার মনে করো চেয়ারম্যানের যে ছেলে, উনুকার উইডারে তোমার এসআর কিয় আর কি।","nɐ, nɐ, n,  nɐ, nɐ, nɐ u͡ɪ̯ɟe unukɐɾ t̪omɐɾ mone koɾo ceʲɐɾmɛneɾ ɟe cʰele, unukɐɾ u͡ɪ̯dɐɾe t̪omɐɾ eʃo͡ɐ̯ɾ kɪe̯ ɐɾ kɪ।","na, na, n,  na, na, na u͡i̯ɟe unukar t̪omar mone koro ceʲarmæner ɟe cʰele, unukar u͡i̯dare t̪omar eʃo͡a̯r kiʲ ar ki।"
165,Tangail,rec_06_big_audio_15_chunk_0.wav,মানে যেতো দায়িত্বের যে দ্যাহা-শোনা কম্পিউটারে।,mɐne ɟet̪o d̪ɐʲɪt̪t̪eɾ ɟe d̪ɛhɐ-ʃonɐ kɔmpɪ͡u̯tɐɾe।,mane ɟet̪o d̪aʲit̪t̪er ɟe d̪æha-ʃona kɔmpi͡u̯tare।
166,Tangail,rec_06_big_audio_15_chunk_0.wav,ও কাম নাই অর কোনো।,o kɐm nɐ͡ɪ̯ ɔɾ kono।,o kam na͡i̯ ɔr kono।
167,Tangail,rec_06_big_audio_15_chunk_0.wav,ওই ওইডার সাথে জান কিবায় হালায় এইযে রাজনীতি করে না?,o͡ɪ̯ o͡ɪ̯dɐɾ ʃɐt̪ʰe ɟɐn kɪbɐe̯ hɐlɐe̯ e͡ɪ̯ɟe ɾɐɟnɪt̪ɪ koɾe nɐ?,o͡i̯ o͡i̯dar ʃat̪ʰe ɟan kibaʲ halaʲ e͡i̯ɟe raɟnit̪i kore na?
168,Tangail,rec_06_big_audio_15_chunk_0.wav,মানে মিছিল-টিছিলে যায় না?,mɐne mɪcʰɪlo-tɪcʰɪle ɟɐe̯ nɐ?,mane micʰilo-ticʰile ɟaʲ na?
169,Tangail,rec_06_big_audio_15_chunk_0.wav,ওউ মনে করো অর পাছে পাছে গুরে।,o͡u̯ mone koɾo ɔɾ pɐcʰe pɐcʰe guɾe।,o͡u̯ mone koro ɔr pacʰe pacʰe gure।
170,Tangail,rec_06_big_audio_15_chunk_0.wav,মানে ফোর-টোয়েন্টির ন্যালগা।,mɐne pʰoɾ-toʷentɪɾ nɛlgɐ।,mane pʰor-toʷentir nælga।
171,Tangail,rec_06_big_audio_15_chunk_0.wav,ওইযে অর বাহে চেয়ারম্যান।,o͡ɪ̯ɟe ɔɾ bɐhe ceʲɐɾmɛn।,o͡i̯ɟe ɔr bahe ceʲarmæn।
172,Tangail,rec_40_audio_42.wav,"কিন্তু এখানে হচ্ছে, হ্যাঁ ও যেটা বললো চাঁদ দেখা।","kɪnt̪u ekʰɐne hoccʰe, hɛ̃ o ɟetɐ bollo cɐ̃d̪ d̪ɛkʰɐ।","kint̪u ekʰane hoccʰe, hæ̃ o ɟeta bollo cãd̪ d̪ækʰa।"
