District,External_ID,Contents,ipa
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে মাল-মূল টানতো।,mane mal-mul tant̪o।
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,"হেন থিকা, হেন থিকা, হেন থিকা কিবায় কি?","hen t̪ʰika, hen t̪ʰika, hen t̪ʰika kibaʲ ki?"
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,কাজ ছিকছে।,kaɟ cʰikcʰe।
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,"না, না, ন,  না, না, না উইযে উনুকার তোমার মনে করো চেয়ারম্যানের যে ছেলে, উনুকার উইডারে তোমার এসআর কিয় আর কি।","na, na, n,  na, na, na u͡i̯ɟe unukar t̪omar mone koro ceʲarmæner ɟe cʰele, unukar u͡i̯dare t̪omar eʃo͡a̯r kiʲ ar ki।"
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে যেতো দায়িত্বের যে দ্যাহা-শোনা কম্পিউটারে।,mane ɟet̪o d̪aʲit̪t̪er ɟe d̪æha-ʃona kɔmpi͡u̯tare।
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ও কাম নাই অর কোনো।,o kam na͡i̯ ɔr kono।
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ওই ওইডার সাথে জান কিবায় হালায় এইযে রাজনীতি করে না?,o͡i̯ o͡i̯dar ʃat̪ʰe ɟan kibaʲ halaʲ e͡i̯ɟe raɟnit̪i kore na?
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে মিছিল-টিছিলে যায় না?,mane micʰilo-ticʰile ɟaʲ na?
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ওউ মনে করো অর পাছে পাছে গুরে।,o͡u̯ mone koro ɔr pacʰe pacʰe gure।
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,মানে ফোর-টোয়েন্টির ন্যালগা।,mane pʰor-toʷentir nælga।
Tangail,rec_06_big_audio_15_chunk_0 - Copy.wav,ওইযে অর বাহে চেয়ারম্যান।,o͡i̯ɟe ɔr bahe ceʲarmæn।
Tangail,rec_06_big_audio_15_chunk_0.wav,পাশ করে নাই কিন্তু?,paʃ kore na͡i̯ kint̪u?
Tangail,rec_06_big_audio_15_chunk_0.wav,ও কিন্তু তোমার মনে করো এহন কিন্তু তোমার মনে করো একটা ডিগ্রি পাশ ছাড়া উনু জিএম-পিএম হয় না।, o kint̪u t̪omar mone koro ehon kint̪u t̪omar mone koro ækta digri paʃ cʰaɽa unu -pi͡e̯m hɔʲ na।
Tangail,rec_06_big_audio_15_chunk_0.wav,ও মনে করো তোমার কি?,o mone koro t̪omar ki?
Tangail,rec_06_big_audio_15_chunk_0.wav,ওয়ার্কার এর চারকি নিছাল।,oʷarkar er carki nicʰalo।
Tangail,rec_06_big_audio_15_chunk_0.wav,মানে মাল-মূল টানতো।,mane mal-mul tant̪o।
Tangail,rec_06_big_audio_15_chunk_0.wav,"হেন থিকা, হেন থিকা, হেন থিকা কিবায় কি?","hen t̪ʰika, hen t̪ʰika, hen t̪ʰika kibaʲ ki?"
Tangail,rec_06_big_audio_15_chunk_0.wav,কাজ ছিকছে।,kaɟ cʰikcʰe।
Tangail,rec_06_big_audio_15_chunk_0.wav,"না, না, ন,  না, না, না উইযে উনুকার তোমার মনে করো চেয়ারম্যানের যে ছেলে, উনুকার উইডারে তোমার এসআর কিয় আর কি।","na, na, n,  na, na, na u͡i̯ɟe unukar t̪omar mone koro ceʲarmæner ɟe cʰele, unukar u͡i̯dare t̪omar eʃo͡a̯r kiʲ ar ki।"
Tangail,rec_06_big_audio_15_chunk_0.wav,মানে যেতো দায়িত্বের যে দ্যাহা-শোনা কম্পিউটারে।,mane ɟet̪o d̪aʲit̪t̪er ɟe d̪æha-ʃona kɔmpi͡u̯tare।
Tangail,rec_06_big_audio_15_chunk_0.wav,ও কাম নাই অর কোনো।,o kam na͡i̯ ɔr kono।
Tangail,rec_06_big_audio_15_chunk_0.wav,ওই ওইডার সাথে জান কিবায় হালায় এইযে রাজনীতি করে না?,o͡i̯ o͡i̯dar ʃat̪ʰe ɟan kibaʲ halaʲ e͡i̯ɟe raɟnit̪i kore na?
Tangail,rec_06_big_audio_15_chunk_0.wav,মানে মিছিল-টিছিলে যায় না?,mane micʰilo-ticʰile ɟaʲ na?
Tangail,rec_06_big_audio_15_chunk_0.wav,ওউ মনে করো অর পাছে পাছে গুরে।,o͡u̯ mone koro ɔr pacʰe pacʰe gure।
Tangail,rec_06_big_audio_15_chunk_0.wav,মানে ফোর-টোয়েন্টির ন্যালগা।,mane pʰor-toʷentir nælga।
Tangail,rec_06_big_audio_15_chunk_0.wav,ওইযে অর বাহে চেয়ারম্যান।,o͡i̯ɟe ɔr bahe ceʲarmæn।
Tangail,rec_40_audio_42.wav,"কিন্তু এখানে হচ্ছে, হ্যাঁ ও যেটা বললো চাঁদ দেখা।","kint̪u ekʰane hoccʰe, hæ̃ o ɟeta bollo cãd̪ d̪ækʰa।"
Tangail,rec_40_audio_42.wav,আমাদের দেহে যদি চাঁদ দেখা নাই যায় তাইলে তো আমরা রোজা স্টার্ট করতে পারবো না।,amad̪er d̪ehe ɟod̪i cãd̪ d̪ækʰa na͡i̯ ɟaʲ t̪a͡i̯le t̪o amra roɟa start kort̪e parbo na।
Tangail,rec_40_audio_42.wav,কিন্তু আবার সবসময় সৌদি আরবে চাঁদ দেখা গেলে পরেরদিনই কেনো রোজা স্টার্ট করি?,kint̪u abar ʃɔbʃɔmɔʲ so͡u̯d̪i arɔbe cãd̪ d̪ækʰa gele pɔrerd̪ini keno roɟa start kori?
Tangail,rec_40_audio_42.wav,স্টার্ট করতে পারবো।,start kort̪e parbo।
Tangail,rec_40_audio_42.wav,"আমাদের দেশে পারবো, ওই লজিক অনুযায়ী স্টার্ট করতে পারবো মাত্র তিন ঘন্টা পর।","amad̪er d̪eʃe parbo, o͡i̯ loɟik onuɟaʲi start kort̪e parbo mat̪ro t̪in gʱɔnta pɔr।"
Tangail,rec_40_audio_43.wav,ঠিকাছে?,tʰikacʰe?
Tangail,rec_40_audio_43.wav,"ওরা যখন রোজা রাখবে, আমরা তার তিন ঘন্টা পর রাখবো বাট একই দিনেই হবে।","ora ɟɔkʰon roɟa rakʰbe, amra t̪ar t̪in gʱɔnta pɔr rakʰbo bat æko͡i̯ d̪ine͡i̯ hɔbe।"
Tangail,rec_40_audio_43.wav,আমার মনে হয় মুসলিম কান্ট্রিগুলা একই দিনে রোজা করা উচিত।,amar mone hɔʲ muslim kantrigula æko͡i̯ d̪ine roɟa kɔra ucit̪।
Tangail,rec_40_audio_43.wav,হ্যাঁ।,hæ̃।
Tangail,rec_40_audio_43.wav,একই দিনে তো শেষ করে।,æko͡i̯ d̪ine t̪o ʃeʃ kore।
Tangail,rec_40_audio_43.wav,কেনো একদিন আগে পরে হবে?,keno ækd̪in age pɔre hɔbe?
Tangail,rec_40_audio_44.wav,অবশ্যই এইটার পিছনে হয়তোবা সাইন্টিফিক কারণ আছে যেটা আমরা হয়তোবা জানি না।,ɔboʃʃo͡i̯ e͡i̯tar picʰone hɔʲt̪oba sa͡i̯ntipʰik karon acʰe ɟeta amra hɔʲt̪oba ɟani na।
Tangail,rec_40_audio_44.wav,বা হয়তো এখন চাঁদ আমাদের দেশে দেখা যায় না।,ba hɔʲt̪o ækʰon cãd̪ amad̪er d̪eʃe d̪ækʰa ɟaʲ na।
Tangail,rec_40_audio_44.wav,ভবিষ্যতে কেয়ামত যখন আগায় আসবে তখন হয়তো দুই দেশে একই সাথে একই টাইমে চাঁদ দেখা যাবে।,bʱobiʃʃot̪e keʲamɔt̪ ɟɔkʰon agaʲ aʃbe t̪ɔkʰon hɔʲt̪o d̪u͡i̯ d̪eʃe æko͡i̯ ʃat̪ʰe æko͡i̯ ta͡i̯me cãd̪ d̪ækʰa ɟabe।
Tangail,rec_40_audio_44.wav,হ্যাঁ।,hæ̃।
Tangail,rec_40_audio_44.wav,"এটা তো কিছুদিন আগে এইটাও হইলো যে, চাঁদের নিচে তারা দেখা গেলো।","eta t̪o kicʰud̪in age e͡i̯ta͡o̯ ho͡i̯lo ɟe, cãd̪er nice t̪ara d̪ækʰa gelo।"
Tangail,rec_40_audio_44.wav,এইটারেও তো মানুষ কেয়ামতের একটা আলামত।,e͡i̯tare͡o̯ t̪o manuʃ keʲamɔt̪er ækta alamɔt̪।
Tangail,rec_40_audio_44.wav,বা ওইটা নাকি বা।,ba o͡i̯ta naki ba।
Tangail,rec_40_audio_44.wav,বা,ba
Tangail,rec_40_audio_45.wav,এইটা নাকি বান্দা।,e͡i̯ta naki band̪a।
Tangail,rec_40_audio_45.wav,আল্লা নামি বান্দাদের মেসেজ দিছে চাঁদের মাধ্যমে।,alla nami band̪ad̪er meʃeɟ d̪icʰe cãd̪er mad̪d̪ʱome।
Tangail,rec_40_audio_45.wav,"না, এইটা আজাইরা জিনিস।","na, e͡i̯ta aɟa͡i̯ra ɟiniʃ।"
Tangail,rec_40_audio_45.wav,এইটা কোতো কোনো হাদিসেই পাই নাই।,e͡i̯ta kot̪o kono had̪iʃe͡i̯ pa͡i̯ na͡i̯।
Tangail,rec_40_audio_45.wav,না।,na।
Tangail,rec_40_audio_45.wav,এইটা কি আদৌ তারা ছিলো?,e͡i̯ta ki ad̪o͡u̯ t̪ara cʰilo?
Tangail,rec_40_audio_45.wav,"এইটা একটা হাদিসে আসছিলো যে কেয়ামতের আগে, কেয়ামতের আগে নাকি","e͡i̯ta ækta had̪iʃe aʃcʰilo ɟe keʲamɔt̪er age, keʲamɔt̪er age naki"
Tangail,rec_40_audio_46.wav,আ দেখা যাবে যে চাঁদের নিচে তারা।,a d̪ækʰa ɟabe ɟe cãd̪er nice t̪ara।
Tangail,rec_40_audio_46.wav,তারপরে এখন তো সৌদি আরপে।,t̪arpɔre ækʰon t̪o so͡u̯d̪i arpe।
Tangail,rec_40_audio_46.wav,"না, শোন শোন চাঁদের নিচে তারা না।","na, ʃono ʃono cãd̪er nice t̪ara na।"
Tangail,rec_40_audio_46.wav,"কেয়ামতের আগে আকাশে পশ্চিম না, পূর্ব আকাশে হচ্ছে লাল রঙের একটা গোলা, যেটা ঝাটার মতো যেটা থেকে আলো বিচ্ছুরণ করতেছে।","keʲamɔt̪er age akaʃe poʃcim na, purbo akaʃe hoccʰe lal rɔŋer ækta gola, ɟeta ɟʱatar mɔt̪o ɟeta t̪ʰeke alo biccʰuron kort̪ecʰe।"
Tangail,rec_40_audio_46.wav,এইরকম তারার মতো দেখা যাবে না।,e͡i̯rɔkom t̪arar mɔt̪o d̪ækʰa ɟabe na।
Tangail,rec_40_audio_47.wav,"তারা থেকে আলোক খসতেছে, ইকটু লম্বা আকারে লেজ বিশিষ্ট তারা।","t̪ara t̪ʰeke alok kʰɔʃt̪ecʰe, iktu lɔmba akare leɟ biʃiʃto t̪ara।"
Tangail,rec_40_audio_47.wav,হ্যাঁ আমার মনে পড়ছে।,hæ̃ amar mone poɽcʰe।
Tangail,rec_40_audio_47.wav,হাদিসে আছে একটা লেজবিশিষ্ট তারকা দেখা যাবে।,had̪iʃe acʰe ækta leɟobiʃiʃto t̪arka d̪ækʰa ɟabe।
Tangail,rec_40_audio_47.wav,এই তারা না।,e͡i̯ t̪ara na।
Tangail,rec_40_audio_47.wav,লেজ তো আমরা দেখি নাই তারার।,leɟ t̪o amra d̪ekʰi na͡i̯ t̪arar।
Tangail,rec_40_audio_47.wav,না না তাইলে এইটা তো অবশ্যই না।,na na t̪a͡i̯le e͡i̯ta t̪o ɔboʃʃo͡i̯ na।
Tangail,rec_40_audio_47.wav,"আমি শুনলাম, চাঁদের নিচে নাকি যেভাবে তারা দেখা গেছে এইরকম একটা তারা দেখা যাবে।","ami ʃunlam, cãd̪er nice naki ɟebʱabe t̪ara d̪ækʰa gecʰe e͡i̯rɔkom ækta t̪ara d̪ækʰa ɟabe।"
Tangail,rec_40_audio_48.wav,না না এটা না।,na na eta na।
Tangail,rec_40_audio_48.wav,আমি এই রিয়েলটা দেখছি।,ami e͡i̯ riʲelta d̪ekʰcʰi।
Tangail,rec_40_audio_48.wav,তারপর অনেকে যেটা মানুষ কারেকশন করলো সেটার মতো দেখছি।,t̪arpɔr ɔneke ɟeta manuʃ karekʃon korlo ʃetar mɔt̪o d̪ekʰcʰi।
Tangail,rec_40_audio_48.wav,কেয়ামত কি এতো আগে হওয়া সম্ভব?,keʲamɔt̪ ki et̪o age hoʷa ʃɔmbʱɔb?
Tangail,rec_40_audio_48.wav,না।,na।
Tangail,rec_40_audio_48.wav,"কেয়ামত কখন হবে না, যখন হচ্ছে আল্লাকে স্মরণ করার জন্য কেউ থাকবে না।","keʲamɔt̪ kɔkʰon hɔbe na, ɟɔkʰon hoccʰe allake ʃɔrɔn kɔrar ɟonno ke͡u̯ t̪ʰakbe na।"
Tangail,rec_40_audio_49.wav,যদিও কেয়ামতের অনেক আলামত আস্তে আস্তে প্রকাশ পাইতেছে।,ɟod̪i͡o̯ keʲamɔt̪er ɔnek alamɔt̪ ast̪e ast̪e prokaʃ pa͡i̯t̪ecʰe।
Tangail,rec_40_audio_49.wav,ভাই বাদ দে।,bʱa͡i̯ bad̪ d̪e।
Tangail,rec_40_audio_49.wav,হাদিসে আছে কেয়ামত হওয়ার আগে মানুষ যাকাত দেওয়ার লোক পাবে না।,had̪iʃe acʰe keʲamɔt̪ hoʷar age manuʃ ɟakat̪ d̪e͡o̯ʷar lok pabe na।
Tangail,rec_40_audio_49.wav,আমিতো এহনও গরীব।,amit̪o ehono gorib।
Tangail,rec_40_audio_49.wav,হ্যাঁ।,hæ̃।
Tangail,rec_40_audio_49.wav,দেখলি না?,d̪ekʰli na?
Tangail,rec_40_audio_49.wav,বঙ্গবাজারে কতো মানুষ নিঃস্ব হইয়া গেলো?,bɔŋgobaɟare kɔt̪o manuʃ niʃʃʃo ho͡i̯ʲa gelo?
Tangail,rec_40_audio_49.wav,"একজায়গায় হচ্ছে দাম বাড়ার জন্য মানুষ হা-হুতাশ করতেছে যে, খাবার পাবে না পাবে না।","ækɟaʲgaʲ hoccʰe d̪am baɽar ɟonno manuʃ ha-hut̪aʃ kort̪ecʰe ɟe, kʰabar pabe na pabe na।"
Tangail,rec_40_audio_49.wav,আর অন্যদিকে গোল্ডের,ar ɔnnod̪ike golder
Tangail,rec_40_audio_50.wav,গোল্ডের জিলাপি।,golder ɟilapi।
Tangail,rec_40_audio_50.wav,এইডা দেখছোস এইটাতে কি হইছে?,e͡i̯da d̪ekʰcʰoʃ e͡i̯tat̪e ki ho͡i̯cʰe?
Tangail,rec_40_audio_50.wav,হ্যাঁ দেখছি।,hæ̃ d̪ekʰcʰi।
Tangail,rec_40_audio_50.wav,অনেক ফুড ব্লগাররাই তো এটা করতেছে।,ɔnek pʰud blɔgarra͡i̯ t̪o eta kort̪ecʰe।
Tangail,rec_40_audio_50.wav,এটা কি হোটেল শেরাটনে না?,eta ki hotel ʃeratne na?
Tangail,rec_40_audio_50.wav,আমি বলতে পারি না।,ami bolt̪e pari na।
Tangail,rec_40_audio_50.wav,হোটেলের নামটা মনে নাই কিন্তু সেইখানে নাকি আঠারো ক্যারেট স্বর্ণের জিলাপি বিক্রি হইতেছে।,hoteler namta mone na͡i̯ kint̪u ʃe͡i̯kʰane naki atʰaro kæret ʃɔrner ɟilapi bikri ho͡i̯t̪ecʰe।
Tangail,rec_40_audio_51.wav,"হ্যাঁ, কতো কেজি যেনো?","hæ̃, kɔt̪o keɟi ɟeno?"
Tangail,rec_40_audio_51.wav,বিশ হাজার?,biʃ haɟar?
Tangail,rec_40_audio_51.wav,হ্যাঁ।,hæ̃।
Tangail,rec_40_audio_51.wav,এককেজি বিশ হাজার টাকা।,ækkeɟi biʃ haɟar taka।
Tangail,rec_40_audio_51.wav,এইগুলা যে কে কিনে?,e͡i̯gula ɟe ke kine?
Tangail,rec_40_audio_51.wav,এইগুলা ওইখানে দেখলে তারপর আরেকটা হচ্ছে তোর।,e͡i̯gula o͡i̯kʰane d̪ekʰle t̪arpɔr arekta hoccʰe t̪or।
Tangail,rec_40_audio_51.wav,ইলিয়েন নাকি ইলিয়েনের পাঞ্জাবি?,iliʲen naki iliʲener panɟabi?
Tangail,rec_40_audio_51.wav,হ্যাঁ।,hæ̃।
Tangail,rec_40_audio_51.wav,ওইখানেও নাকি মানুষের ভীড়।,o͡i̯kʰane͡o̯ naki manuʃer bʱiɽ।
Tangail,rec_40_audio_51.wav,মানুষের লাইন ধইরা পাঞ্জাবি কিনতে হইতেছে।,manuʃer la͡i̯n d̪ʱo͡i̯ra panɟabi kint̪e ho͡i̯t̪ecʰe।
Tangail,rec_40_audio_51.wav,ওইটা।,o͡i̯ta।
Tangail,rec_40_audio_51.wav,আচ্ছা এক্সুয়ালি ওইটা কি আমি জানি না।,accʰa eksuʷali o͡i̯ta ki ami ɟani na।
Tangail,rec_40_audio_51.wav,ইলিয়েনে কি হইছে রে?,iliʲene ki ho͡i̯cʰe re?
Tangail,rec_40_audio_51.wav,"একটা ব্র‍্যান্ডেড, একটা ব্র‍্যান্ডেড।","ækta branded, ækta branded।"
Tangail,rec_40_audio_52.wav,না এটা খুব রিসেন্টলি হয়তোবা ভালো কিছু প্রোডাক্ট দিয়া এই কারণে ব্র‍্যান্ড হয়ে গেছে কিন্তু এটা আগে এতোটা পপুলার ছিলো না।,na eta kʰub risentɔli hɔʲt̪oba bʱalo kicʰu prodakt d̪iʲa e͡i̯ karone brand hoʲe gecʰe kint̪u eta age et̪ota popular cʰilo na।
