words,ipa
ঝুটটা,ɟʱutta
ফালায়,pʰalaʲ
রাখলা,rakʰla
যহন,ɟɔhon
রাকপা,rakpa
খারাপ,kʰarap
দি,d̪i
করবা,korba
পক্ষের,pokkʰer
কাছের,kacʰer
রাহোন,rahon
নাগবো,nagobo
ঘুচ,gʱuc
খিলা,kʰila
দরকার,d̪ɔrkar
পড়লে,pɔɽle
চেক,cek
একশো,ækʃo
দুইশো,d̪u͡i̯ʃo
মালডি,maldi
বাইর,ba͡i̯r
কাটছাট,katcʰat
থন,t̪ʰɔn
বাই,ba͡i̯
দিমু,d̪imu
থাকপো,t̪ʰakpo
এডা,eda
আতংকিত,at̪ŋkit̪o
যাবো,ɟabo
ইন্না,inna
ব্যব,bæb
চাকরি,cakri
লেপটপ,lepɔtop
বাইত,ba͡i̯t̪o
অম্বুর,ɔmbur
ভালা,bʱala
কাপড়,kapoɽ
মাইনশে,ma͡i̯nʃe
অবা,ɔba
বাদে,bad̪e
অরেও,ɔre͡o̯
জাগায়,ɟagaʲ
মালিকরেই,malikre͡i̯
হেইজন্যেই,he͡i̯ɟonne͡i̯
থাকোন,t̪ʰakon
দেখমুনি,d̪ekʰmuni
অগোরে,ɔgore
টাইট,ta͡i̯t
আপনে,apne
রাখেন,rakʰen
ওখানে,okʰane
দেখবো,d̪ekʰbo
জড়ো,ɟɔɽo
পোঞ্চাশ,poncaʃ
পঁচা,pɔ̃ca
পাগাড়ে,pagaɽe
ফালাবো,pʰalabo
করমু,kormu
করোন,kɔron
পরিশ্রম,porisrɔm
কন,kon
আন্নের,anner
হেই,he͡i̯
এলাকা,elaka
যেসমস্ত,ɟeʃɔmost̪o
থাকতো,t̪ʰakt̪o
রানিং,raniŋ
ইয়েরে,iʲere
অনুকার,onukar
খালাপ,kʰalap
আপনার,apnar
ডিলেট,dilet
আপনের,aponer
কড়া,kɔɽa
আপনেও,apone͡o̯
দেইন,d̪e͡i̯n
মুরুক্ষতার,murukkʰot̪ar
কাইলকা,ka͡i̯lka
ফারুক,pʰaruk
নায়ক,naʲok
কবে,kɔbe
কাইলকার,ka͡i̯lkar
আগেরদিন,agerd̪in
কালকের,kaloker
ঋণ,rin
কারণেই,karone͡i̯
ঢা,dʱa
গেলি,geli
গাড়ি,gaɽi
এইন্না,e͡i̯nna
মনো,mono
ভিআইপি,bʱi͡a̯͡i̯pi
পরিবেশ,poribeʃ
ফকিন্নি,pʰokinni
বললা,bolla
ছামস,cʰamoʃ
এলাকায়,elakaʲ
আইছি,a͡i̯cʰi
ভিক্কা,bʱikka
করবার,korbar
ছামসু,cʰamsu
ছামসুলের,cʰamsuler
কতা,kɔt̪a
ঠিক,tʰik
কতাডা,kɔt̪ada
শিপন,ʃipɔn
উতি,ut̪i
তাড়াতাড়ি,t̪aɽat̪aɽi
কেমনে,kæmone
উঠলো,utʰlo
রহস্য,rɔhoʃʃo
খোঁজ,kʰõɟ
এত্তো,æt̪t̪o
সহজ,ʃɔhoɟ
চাচি,caci
খবর,kʰɔbor
এইতো,e͡i̯t̪o
আলহামদুলিল্লা,alhamd̪ulilla
বাবা,baba
আমনেগো,amonego
এনু,enu
ফুন,pʰun
চার্জ,carɟo
দ্যান,d̪æn
ওইরহম,o͡i̯rɔhɔm
জাগা,ɟaga
ফোন,pʰon
চায়না,caʲna
পোড়ার,poɽar
ফাও,pʰa͡o̯
কামে,kame
পুড়বো,puɽbo
ইসিড,isid
ব্যাটারির,bætarir
গুলা,gula
টেকা,teka
অক,ɔk
জিরো,ɟiro
হিরো,hiro
ভাবে,bʱabe
প্রায়,praʲ
প্রায়ই,praʲi
ইয়ে,iʲe
ডিবিতে,dibit̪e
উনে,une
ডিবি,dibi
পুলিশ,puliʃ
ধরতে,d̪ʱort̪e
হিরু,hiru
ওতি,ot̪i
মধুপুর,mod̪ʱupur
ঢাকায়,dʱakaʲ
বউ,bɔ͡u̯
উজ্জ্বল,uɟɟɔl
পল্টি,pɔlti
র‍্যাফে,ræpʰe
ইতিহাস,it̪ihaʃ
বোনের,boner
জামাইর,ɟama͡i̯r
দোহান,d̪ohan
ব,bo
গ্যাসের,gæʃer
বাস,bas
টেন্ডে,tende
ছিড়া,cʰiɽa
খেতার,kʰet̪ar
তলে,t̪ɔle
হুইয়া,hu͡i̯ʲa
স্বপ্ন,ʃɔpno
স্বপ্নও,ʃɔpno͡o̯
দ্যাহা,d̪æha
প্রাইভেট,pra͡i̯bʱet
কার,kar
উদাহরণে,ud̪ahɔrɔne
গেতাছো,get̪acʰo
গেতাছি,get̪acʰi
শালায়,ʃalaʲ
বড়লোক,boɽolok
আমগোর,amgor
হাইতাছে,ha͡i̯t̪acʰe
সমালোচনাডা,ʃɔmalocɔnada
লোকে,loke
শুনছো,ʃuncʰo
মেইন,me͡i̯n
পয়েন্ট,pɔʲent
হ,ho
কথাডা,kɔt̪ʰada
সমালোচনা,ʃɔmalocɔna
স্বাভাবিক,ʃabʱabik
কোম,kom
চা,ca
বোজো,boɟo
চলতেই,cɔlt̪e͡i̯
জীবনটাই,ɟibɔnta͡i̯
এইরম,e͡i̯rɔm
আমারে,amare
জীবনে,ɟibone
ছোট্ট,cʰotto
নানান,nanan
সুম,ʃum
কতায়,kɔt̪aʲ
আলাপ,alap
পথম,pɔt̪ʰom
যেসুমকা,ɟeʃumka
বিকাশের,bikaʃer
নই,no͡i̯
কইছিলাম,ko͡i̯cʰilam
বাড়িত,baɽit̪o
পাড়া-প্রতিবেশী,paɽa-prot̪ibeʃi
জিরোই,ɟiro͡i̯
অহংকার,ɔhɔŋkar
ওইত্তো,o͡i̯t̪t̪o
ব্যালেন্স,bælens
দুই-এক,d̪u͡i̯-ek
দুই-চাইর,d̪u͡i̯-ca͡i̯r
পুঞ্জি-পাট্টা,punɟi-patta
আস্তেই,ast̪e͡i̯
বানাইছি,bana͡i̯cʰi
জিরোর,ɟiror
মাইনষে,ma͡i̯nʃe
কইগ্যা,ko͡i̯gka
পুঞ্জি,punɟi
নিয়াই,niʲa͡i̯
হেমনগর,hemonɔgor
আইছিলাম,a͡i̯cʰilam
উদাহরণ,ud̪ahɔron
কইলাম,ko͡i̯lam
আনছিলাম,ancʰilam
ধাকি,d̪ʱaki
চলে,cɔle
অহংকারী,ɔhɔŋkari
নাগে,nage
টেকার,tekar
বাঁচবার,bãcbar
টাকার,takar
বিকল্প,bikɔlpo
দুইটা,d̪u͡i̯ta
গৌরব,go͡u̯rob
থাকতে,t̪ʰakt̪e
আজকে,aɟke
কালকে,kaloke
নিজেও,niɟe͡o̯
ভাববা,bʱabba
বুঝা,buɟʱa
বইসা,bɔ͡i̯ʃa
খাইও,kʰa͡i̯͡o̯
গৈরব,go͡i̯rob
কইরো,ko͡i̯ro
খাইলে,kʰa͡i̯le
উইড়া,u͡i̯ɽa
পতন,pɔt̪on
আসবো,aʃbo
অহংকারের,ɔhɔŋkarer
বলাই,bɔla͡i̯
খেলা,kʰela
আগাইতে,aga͡i̯t̪e
লোকটায়,loktaʲ
চায়,caʲ
মাঝে,maɟʱe
রাইগা,ra͡i̯ga
যায়গা,ɟaʲga
ওইডাও,o͡i̯da͡o̯
বেশিভাগ,beʃibʱag
যতটুক,ɟɔt̪otuk
সামর্থ্য,ʃamort̪ʰo
তারচেয়ে,t̪arceʲe
ক্ষয়,kʰɔʲ
করাইবারে,kɔra͡i̯bare
ব্যয়,bæʲ
ব্য,bæ
রোজগার,roɟgar
করছো,korcʰo
এগারো,ægaro
পারবা,parba
দিনও,d̪ino
আইগাবো,a͡i̯gabo
বাস্তব,bast̪ob
জীবন,ɟibɔn
জীবনডা,ɟibɔnda
খোব,kʰom
কঠিন,kotʰin
এইসব,e͡i̯ʃɔb
বিষয়ে,biʃɔʲe
দেইখা,d̪e͡i̯kʰa
এগোরে,egore
কিরপন,kirpon
এরা,era
তা,t̪a
ভাবুক,bʱabuk
ভাবলো,bʱablo
হেইডাই,he͡i̯da͡i̯
ওইন্না,o͡i̯nna
যেবা,ɟeba
দ্যাহো,d̪æho
থাকবা,t̪ʰakba
ডেলিভার,delibʱar
সেম,ʃem
কারে,kare
বিদেশে,bid̪eʃe
সিস্টেম,ʃistem
জুসবার,ɟuʃbar
যেইখান,ɟe͡i̯kʰan
ডাইরেক্ট,da͡i̯rektɔ
মাল্টা,malta
সেইখান,ʃe͡i̯kʰan
জুস,ɟuʃ
বোতলে,bot̪ole
ভইরা,bʱo͡i̯ra
কতোটা,kɔt̪ota
রিয়েল,riʲel
পোডাক্ট,podakt
চিনি,cini
লবণ,lɔbon
মাল্টার,maltar
পড়তেছে,poɽt̪ecʰe
সেখান,ʃekʰan
সবকিছুই,ʃɔbkicʰu͡i̯
অসৎ,ɔʃɔt̪
সেইরকম,ʃe͡i̯rɔkom
বোকাও,boka͡o̯
দেকলি,d̪ekli
রিসেন্ট,risent
যেই,ɟe͡i̯
ঘটনাডা,gʱɔtonada
ঘটলো,gʱotlo
ছেলেটা,cʰeleta
দেখিস,d̪ekʰiʃ
দেখছিলাম,d̪ekʰcʰilam
সুইসাইড,ʃu͡i̯ʃa͡i̯d
করছিলো,korcʰilo
কারণটা,karonta
উপন্যাস,uponnaʃ
ওরও,oro
টেবিলে,tebile
বই,bo͡i̯
পাওয়া,pa͡o̯ʷa
অন্য,ɔnno
রাইটারের,ra͡i̯tarer
মেডিটেশন,mediteʃon
করতেছিলো,kort̪ecʰilo
বডি,bodi
থ্রিডি,t̪ridi
ওয়ার্ল্ড,oʷarldo
চেয়ে,ceʲe
আরও,arɔ͡o̯
আপার,apar
লেভেলে,lebʱele
ইউনিভার্সের,i͡u̯nibʱarser
ওইটার,o͡i̯tar
প্রতি,prot̪i
আকর্ষিত,akorʃit̪o
বলছ,bolcʰo
বুঝছে,buɟʱcʰe
পৃথিবী,prit̪ʰibi
কাছে,kacʰe
মূল্য,mullo
নিজে,niɟe
বোকা,boka
পইড়া,po͡i̯ɽa
গৌতম,go͡u̯t̪ɔmo
বুদ্ধের,bud̪d̪ʱer
থিওরির,t̪ʰi͡o̯rir
অনেকটা,ɔnekta
মিলে,mile
বলতেছে,bolt̪ecʰe
এইডার,e͡i̯dar
সাইন্টিফিকালি,sa͡i̯ntipʰikali
ব্যাখ্যা,bækkʰa
যতটুকু,ɟɔt̪otuku
ইউনিভার্স,i͡u̯nibʱars
আলাদা,alad̪a
প্যারানরমাল,pæranɔrmal
যেটাতে,ɟetat̪e
রিয়েলে,riʲele
রিয়েলস্ট্যাটিক,riʲelɔstætik
যাওয়া,ɟa͡o̯ʷa
ফিরা,pʰira
আইসা,a͡i̯ʃa
রিয়েলাইজেশন,riʲela͡i̯ɟeʃon
করছি,korcʰi
ইসলামিকভাবে,islamikbʱabe
নবী-রাসুল,nobi-rasul
মহানবী,mɔhanbi
সাল্লাল্লাহু,sallallahu
আলাইহিসসালাম,ala͡i̯hissalam
উনি,uni
মিরাজে,miraɟe
করছেন,korcʰen
নবী-রাসুলদের,nobi-rasuld̪er
ক্ষেত্রে,kʰet̪re
সাধারণ,ʃad̪ʱaron
এরপর,erpɔr
আধ্যাত্মিক,ad̪d̪ʱat̪t̪ik
পাইছে,pa͡i̯cʰe
এলএসডি,elesdi
নিলে,nile
ইয়েস,iʲes
ইটার্নাল,itarnal
বাইরের,ba͡i̯rer
লেভেলের,lebʱeler
হাবিজাবি,habiɟabi
সামলাইতে,ʃamla͡i̯t̪e
আবেগ,abeg
ভাবছে,bʱabcʰe
দুনিয়া,d̪uniʲa
ফেলছে,pʰelcʰe
বুঝবো,buɟʱbo
ভুল,bʱul
বুঝলাম,buɟʱlam
মাদক,mad̪ok
সেবন,ʃebon
টাইমের,ta͡i̯mer
পড়তে,poɽt̪e
বসছে,boʃcʰe
এইকাজ,e͡i̯kaɟ
ওইটারে,o͡i̯tare
আসছি,aʃcʰi
স্টুডেন্ট,student
হইয়াও,ho͡i̯ʲa͡o̯
বলার,bɔlar
লেখাপড়া,lekʰapɔɽa
পথভ্রষ্ট,pɔt̪ʰobʱroʃto
যেরকম,ɟerɔkom
মেধাবী,med̪ʱabi
ছাত্ররা,cʰat̪rora
বিপদগামীও,bipɔd̪gami͡o̯
সবারই,ʃɔbari
ভালোভাবে,bʱalobʱabe
নিজের,niɟer
লাইফটার,la͡i̯pʰtar
ফোকাস,pʰokaʃ
গোল,gol
সেট,ʃet
বলছিস,bolcʰiʃ
আসসালামু,assalamu
আলাইকুম,ala͡i̯kum
মোহাম্মদ,mohammɔd̪
জাহিদুল,ɟahid̪ul
ইসলাম,islam
ডিপার্টমেন্ট,dipartoment
অফ,ɔpʰ
সসফটওয়্যার,ʃɔspʰɔtolær
ইঞ্জিনিয়ারিং,inɟiniʲariŋ
হোমটাউন,homta͡u̯n
টাঙ্গাইল,taŋga͡i̯l
সেমিস্টার,ʃemistar
স্পিসটা,spista
কর‍তে,kort̪e
কিরে,kire
অবস,ɔboʃ
আসছোস,aʃcʰoʃ
তেরো,t̪ero
তারিকে,t̪arike
ছুটি,cʰuti
কাটতাছে,katt̪acʰe
দোস্ত,d̪ost̪o
শুন,ʃun
বুঝছোস,buɟʱcʰoʃ
চাইছিলাম,ca͡i̯cʰilam
ওব,obo
ডাবো,dabo
ওয়েব,oʲeb
ডেভেলপিং,debʱelpiŋ
ধারণা,d̪ʱarona
সম্পর্কে,ʃɔmporke
পুরাপুরি,purapuri
ইস্কিল,iskil
গেইন,ge͡i̯n
চাইতেছোস,ca͡i̯t̪ecʰoʃ
ফিউচার,pʰi͡u̯car
টাইপের,ta͡i̯per
ডেভেলপমেন্টের,debʱelpɔmenter
ফার্স্টলি,pʰarstɔli
পারোস,paroʃ
ফার্স্টে,pʰarste
দেখবে,d̪ekʰbe
জব,ɟɔbo
সেক্টরটা,sektɔrta
সেক্টরের,sektɔrer
চাহিদাটা,cahid̪ata
কিরকম,kirɔkom
তোকে,t̪oke
জানা,ɟana
নাহলে,nahole
কাট-আউট,kat-a͡u̯t
পারবি,parbi
নতুন,not̪un
কর,kɔr
বিষুয়টা,biʃuʲta
ডেভেলপমেন্ট,debʱelpɔment
জানিস,ɟaniʃ
সফটওয়্যার,ʃɔpʰɔtolær
পড়াশোনা,pɔɽaʃona
করতেছি,kort̪ecʰi
এইটারই,e͡i̯tari
অংশ,ɔŋʃo
অ্যাপ,æp
মোবাইল,moba͡i̯l
ডেস্কটপ,deskotp
ডেভেল,debʱel
বুঝছিস,buɟʱcʰiʃ
ঠিটা,tʰita
চাইতেছিস,ca͡i̯t̪ecʰiʃ
ফল,pʰɔl
পারিস,paris
প্রথমে,prot̪ʰome
জবটা,ɟɔbta
মোটামুটি,motamuti
জন্যে,ɟonne
প্রচন্ড,procɔnd
পরিমাণে,porimane
জবের,ɟɔber
চাহিদা,cahid̪a
যেকোনো,ɟekono
থেকেও,t̪ʰeke͡o̯
কান্টিতে,kantit̪e
রিমুট,rimut
ডেভেলপমেন্টে,debʱelpɔmente
করতেছোস,kort̪ecʰoʃ
মিনিমাম,minimam
ছয়,cʰɔʲ
সাত,ʃat̪
মাসের,maʃer
টেবিল,tebil
নিতে,nit̪e
প্রথমত,prot̪ʰomɔt̪
শুনতাছি,ʃunt̪acʰi
পারতেছিস,part̪ecʰiʃ
বলতেছি,bolt̪ecʰi
এইডারে,e͡i̯dare
ইস্টার্ট,istart
এইচটিএমএল,e͡i̯coti͡e̯mel
সিএসএস,ʃi͡e̯ʃɔ͡e̯s
দুইডা,d̪u͡i̯da
ল্যাঙ্গুয়েজ,læŋguʲeɟ
আইডিয়া,a͡i̯diʲa
সালিশ,saliʃ
এডাই,eda͡i̯
সমাজ,ʃɔmaɟ
কইগ,ko͡i̯g
দেইখাই,d̪e͡i̯kʰa͡i̯
কইতাছে,ko͡i̯t̪acʰe
স্টলে,stɔle
যাও,ɟa͡o̯
উদাহরণস্বরূপ,ud̪ahɔronʃɔrup
যুদি,ɟud̪i
এইন্দা,e͡i̯nd̪a
কয়ডা,kɔʲda
স্টল,stɔl
যাবা,ɟaba
পরিমাণ,poriman
বেকার,bækar
আড্ডা,adda
এগোর,egor
জ্বালায়,ɟalaʲ
সিঙ্গারা,ʃiŋgara
খাবা,kʰaba
দুফুরের,d̪upʰurer
গেলাম,gelam
খাই,kʰa͡i̯
বাড়ি,baɽi
মুহি,muhi
ভাল্লাগবোনি,bʱallagboni
ইডা,ida
খাওয়ার,kʰa͡o̯ʷar
লোব,lob
থাকেই,t̪ʰake͡i̯
খাইতে,kʰa͡i̯t̪e
খাইয়াম,kʰa͡i̯ʲam
খায়ুইনা,kʰaʲu͡i̯na
চান্স,canʃo
এইরহম,e͡i̯rɔhɔm
উইন্না,u͡i̯nna
দিনশেষে,d̪inʃeʃe
দেহি,d̪ehi
এলাকারই,elakari
আশেপাশের,aʃepaʃer
লোকও,loko
দুই-একটা,d̪u͡i̯-ʲokta
অভাব,ɔbʱab
পাক,pak
দরায়,d̪ɔraʲ
ওষুক-বিশুক,oʃuk-biʃuk
ইসাব,iʃab
সবাইরেই,ʃɔba͡i̯re͡i̯
ধরায়,d̪ʱɔraʲ
থুবো,t̪ʰubo
দুই-চার,d̪u͡i̯-car
আজারের,aɟarer
মইদ্যে,mo͡i̯d̪d̪e
দুইজন,d̪u͡i̯ɟɔn
রেল,relo
ইস্টিশনে,istiʃone
হোটেলে,hotele
পঞ্চাশ-ষাইট,pɔncaʃ-ʃa͡i̯t
খাইলাম,kʰa͡i̯lam
পঞ্চাশ,pɔncaʃ
ফ্যামিলির,pʰæmilir
মিলা,mila
খামু,kʰamu
বানাইয়া,bana͡i̯ʲa
পুরী,puri
খাইলো,kʰa͡i̯lo
পুরীডা,purida
রানে,rane
থাকি,t̪ʰaki
ছোট,cʰoto
চাকরিত,cakrit̪o
রুটি,ruti
যামু,ɟamu
আটা,ata
বাড়িতে,baɽit̪e
চিকা,cika
চিন্তাভাবনা,cint̪abʱabna
লোকটার,loktar
ব্যবহার,bæbohar
ভালোলাগলো,bʱalolaglo
রাইট,ra͡i̯t
দেখছো,d̪ekʰcʰo
আবারো,abaro
শরীরও,ʃoriro
খাইয়াও,kʰa͡i̯ʲa͡o̯
মজা,mɔɟa
পাবো,pabo
ট্যাকাও,tæka͡o̯
কম,kɔm
রাইটই,ra͡i̯ti
ভদ্র‍তা,bʱɔd̪rot̪a
দেখাই,d̪ækʰa͡i̯
সারাদিন,ʃarad̪in
ভ্যান,bʱæn
চালাইয়া,cala͡i̯ʲa
অমক,ɔmok
ভদ্রতা,bʱɔd̪rot̪a
দেহাইতাছে,d̪eha͡i̯t̪acʰe
অথচ,ɔt̪ʰɔc
বউ-পোলাহান,bɔ͡u̯-polahan
খাইতাছে,kʰa͡i̯t̪acʰe
করতাছিডা,kort̪acʰida
বাবে,babe
যলি,ɟoli
ভাবতো,bʱabt̪o
ভারতের,bʱart̪er
আব্বা,abba
খালু,kʰalu
থাইকবান,t̪ʰa͡i̯kban
থাকলে,t̪ʰakle
তালে,t̪ale
আয়োজন,aʲoɟon
অইলে,æ͡i̯le
থাকপাইন,t̪ʰakpa͡i̯n
আইছে,a͡i̯cʰe
মোরগ,morog
জবো,ɟɔbo
যান,ɟan
যাবার,ɟabar
ব্যাগ,bæg
পলাইয়া,pɔla͡i̯ʲa
রাহি,rahi
বুঝোন,buɟʱon
নাইগা,na͡i̯ga
পলায়,pɔlaʲ
রাহো,raho
পদ,pɔd̪
দেই,d̪e͡i̯
আপ্যায়ন,appaʲon
করতাছি,kort̪acʰi
উড়ায়,uɽaʲ
হালাইতাছি,hala͡i̯t̪acʰi
ধরবো,d̪ʱorbo
হ্যাহ্,hæʃ
আরে,are
শালা,ʃala
ছাদপিটাইনা,cʰad̪pita͡i̯na
বিল্ডিং,bildiŋ
পাট,pat
আত,at̪o
ঘর,gʱɔr
রহম,rɔhɔm
ভিম-ভুম,bʱim-bʱum
তুইলা,t̪u͡i̯la
সাইজ-বাইজ,sa͡i̯ɟ-ba͡i̯ɟ
গাইতা,ga͡i̯t̪a
হেইলোক,he͡i̯lok
রিশকা,riʃka
চালাইতাছে,cala͡i̯t̪acʰe
কিস্তি,kist̪i
তুলছে,t̪ulcʰe
নাগতাছে,nagt̪acʰe
ক্যা,kæ
এনুতো,enut̪o
ট্যাকা,tæka
বিকাশে,bikaʃe
এহনকা,ehonka
টাকাডা,takada
ইনভেস্ট,inbʱest
ব্যবসাডা,bæbʃada
চিন্তায়,cint̪aʲ
থাকছে,t̪ʰakcʰe
এইন্নার,e͡i̯nnar
চিন্তা,cint̪a
ভাড়া-ভুড়া,bʱaɽa-bʱuɽa
জি,ɟi
করতাম,kort̪am
করতা,korot̪a
টিনের,tiner
গর,gɔr
ঝাক-ঝিক,ɟʱak-ɟʱik
থাকমু,t̪ʰakmu
রিলাক্সে,rilakse
টেকা-পয়সা,teka-pɔʲʃa
কুম,kum
খুশি,kʰuʃi
এহনো,ehono
মাজে,maɟe
আইয়া,a͡i̯ʲa
বিয়া,biʲa
ছোট্টা,cʰotta
বছর,bɔcʰor
ট্যাহা-পয়সা,tæha-pɔʲʃa
হইলে,ho͡i̯le
জমি-জমা,ɟomi-ɟɔma
নাগাইয়াই,naga͡i̯ʲa͡i̯
ওডাও,oda͡o̯
দিবাইননি,d̪iba͡i̯nni
বিল্ডিংডা,bildiŋda
এনে,ene
সাত-আট,ʃat̪-at
গরু-টরু,goru-tru
